Tax.ID	Frequency	Proportion	Total
394	2	NA	NA
883	1	NA	NA
1639	2	NA	NA
2762	4	NA	NA
2769	4	NA	NA
2787	7	NA	NA
2829	2	NA	NA
2832	1	NA	NA
2839	17	NA	NA
2850	20	NA	NA
2876	1	NA	NA
2898	3	NA	NA
4770	6	NA	NA
5061	1	NA	NA
5518	2	NA	NA
5661	3	NA	NA
5762	2	NA	NA
5763	1	NA	NA
5786	1	NA	NA
5851	5	NA	NA
5907	3	NA	NA
5908	2	NA	NA
5911	2	NA	NA
5932	7	NA	NA
10629	148	NA	NA
10632	3	NA	NA
28072	4	NA	NA
28173	1	NA	NA
31271	1	NA	NA
31964	11	NA	NA
35128	18	NA	NA
36329	4	NA	NA
36355	1	NA	NA
36809	4	NA	NA
38271	1	NA	NA
40041	1	NA	NA
48483	1	NA	NA
49266	1	NA	NA
52970	13	NA	NA
55529	17	NA	NA
56780	1	NA	NA
59374	1	NA	NA
60480	1	NA	NA
60481	2	NA	NA
62928	12	NA	NA
62977	5	NA	NA
63186	6	NA	NA
65071	1	NA	NA
65393	1	NA	NA
67571	1	NA	NA
67593	1	NA	NA
69328	9	NA	NA
74557	2	NA	NA
75379	1	NA	NA
76114	5	NA	NA
76869	24	NA	NA
78245	9	NA	NA
83406	1	NA	NA
85569	1	NA	NA
85643	14	NA	NA
94122	5	NA	NA
96563	9	NA	NA
100226	5	NA	NA
101510	41	NA	NA
106370	4	NA	NA
109269	1	NA	NA
111780	1	NA	NA
114615	15	NA	NA
115713	1	NA	NA
120807	3	NA	NA
122586	1	NA	NA
122587	2	NA	NA
126793	6	NA	NA
134676	3	NA	NA
137722	8	NA	NA
155864	7	NA	NA
158878	6	NA	NA
158879	1	NA	NA
159087	7	NA	NA
160488	10	NA	NA
160490	1	NA	NA
160491	4	NA	NA
160492	1	NA	NA
160619	20	NA	NA
164756	25	NA	NA
169963	1	NA	NA
170187	1	NA	NA
171101	7	NA	NA
172968	1	NA	NA
176279	80	NA	NA
176280	77	NA	NA
176299	8	NA	NA
179408	24	NA	NA
180504	1	NA	NA
187272	3	NA	NA
187303	1	NA	NA
189423	5	NA	NA
189918	4	NA	NA
190192	1	NA	NA
190304	1	NA	NA
190485	9	NA	NA
190486	3	NA	NA
190650	6	NA	NA
194439	1	NA	NA
195103	21	NA	NA
196162	5	NA	NA
196164	25	NA	NA
198215	5	NA	NA
198628	1	NA	NA
199310	8	NA	NA
203120	43	NA	NA
203122	1	NA	NA
203123	1	NA	NA
203267	1	NA	NA
203275	25	NA	NA
204669	1	NA	NA
204773	10	NA	NA
205913	12	NA	NA
205914	2	NA	NA
205918	3	NA	NA
205922	24	NA	NA
207559	1	NA	NA
208435	3	NA	NA
208596	13	NA	NA
208963	32	NA	NA
208964	37	NA	NA
209261	1	NA	NA
214092	1	NA	NA
214684	1	NA	NA
215689	1	NA	NA
216432	5	NA	NA
216591	8	NA	NA
216594	4	NA	NA
216595	71	NA	NA
216596	3	NA	NA
216599	3	NA	NA
218495	4	NA	NA
218496	2	NA	NA
220341	127	NA	NA
220664	10	NA	NA
220668	1	NA	NA
223283	9	NA	NA
223926	2	NA	NA
224308	2	NA	NA
224911	11	NA	NA
226185	282	NA	NA
226186	29	NA	NA
227882	3	NA	NA
227941	1	NA	NA
228405	3	NA	NA
231023	10	NA	NA
232721	113	NA	NA
234267	4	NA	NA
234621	116	NA	NA
235909	6	NA	NA
240015	1	NA	NA
242231	1	NA	NA
242619	1	NA	NA
243090	1	NA	NA
243230	1	NA	NA
243231	1	NA	NA
243243	5	NA	NA
243272	34	NA	NA
243273	1	NA	NA
243365	4	NA	NA
245014	2	NA	NA
245018	3	NA	NA
246196	9	NA	NA
246197	2	NA	NA
246198	36	NA	NA
246200	1	NA	NA
247156	4	NA	NA
251229	1	NA	NA
257309	6	NA	NA
257310	7	NA	NA
257311	2	NA	NA
257313	4	NA	NA
258594	3	NA	NA
259536	2	NA	NA
261292	6	NA	NA
262316	1	NA	NA
262543	1	NA	NA
262723	1	NA	NA
262724	1	NA	NA
262728	5	NA	NA
262768	2	NA	NA
263358	1	NA	NA
264198	12	NA	NA
264199	1	NA	NA
264201	1	NA	NA
264203	4	NA	NA
264462	3	NA	NA
264730	5	NA	NA
264731	2	NA	NA
265072	2	NA	NA
265311	2	NA	NA
266117	3	NA	NA
266264	23	NA	NA
266265	6	NA	NA
266779	3	NA	NA
266834	3	NA	NA
266835	4	NA	NA
266940	6	NA	NA
267608	8	NA	NA
267747	19	NA	NA
269482	11	NA	NA
269796	2	NA	NA
269800	1	NA	NA
270673	1	NA	NA
272561	1	NA	NA
272563	53	NA	NA
272568	4	NA	NA
272620	81	NA	NA
272621	1	NA	NA
272622	113	NA	NA
272626	113	NA	NA
272630	9	NA	NA
272633	18	NA	NA
272634	1	NA	NA
272831	4	NA	NA
272942	9	NA	NA
272943	1	NA	NA
273119	3933	NA	NA
273123	1	NA	NA
278137	4	NA	NA
278197	1	NA	NA
279238	5	NA	NA
279808	28	NA	NA
280463	9	NA	NA
280699	5	NA	NA
281090	6	NA	NA
281310	6	NA	NA
284591	2	NA	NA
284593	1	NA	NA
284812	5	NA	NA
285951	1	NA	NA
288000	10	NA	NA
288705	4	NA	NA
289380	5	NA	NA
289397	2	NA	NA
290317	1	NA	NA
290338	5	NA	NA
290339	2	NA	NA
290340	31	NA	NA
290397	3	NA	NA
290399	2	NA	NA
290400	2	NA	NA
290402	1	NA	NA
290633	1	NA	NA
291331	7	NA	NA
292459	2	NA	NA
292564	1	NA	NA
294381	1	NA	NA
295405	65	NA	NA
296543	19	NA	NA
296591	23	NA	NA
298653	5	NA	NA
298654	3	NA	NA
300267	5	NA	NA
300268	1	NA	NA
300269	9	NA	NA
304863	1	NA	NA
306537	510	NA	NA
309798	1	NA	NA
309807	2	NA	NA
312153	74	NA	NA
313595	14	NA	NA
313598	26	NA	NA
313603	5	NA	NA
314225	3	NA	NA
314282	1	NA	NA
314565	6	NA	NA
315750	2	NA	NA
316055	12	NA	NA
316056	4	NA	NA
316057	7	NA	NA
316058	10	NA	NA
316273	3	NA	NA
316278	1	NA	NA
316385	6	NA	NA
316407	1	NA	NA
317025	1	NA	NA
317655	14	NA	NA
318167	1	NA	NA
318586	9	NA	NA
319224	1	NA	NA
320372	1	NA	NA
320373	1	NA	NA
321314	1	NA	NA
321967	3	NA	NA
322159	70	NA	NA
322710	2	NA	NA
323097	4	NA	NA
323098	3	NA	NA
324602	1	NA	NA
324831	3	NA	NA
325240	1	NA	NA
326297	2	NA	NA
326423	2	NA	NA
326424	3	NA	NA
329726	2	NA	NA
330214	2	NA	NA
330879	4	NA	NA
331111	35	NA	NA
331112	14	NA	NA
331271	23	NA	NA
331272	8	NA	NA
333760	1	NA	NA
333849	6879	NA	NA
334390	17	NA	NA
334406	2	NA	NA
334413	77	NA	NA
335541	5	NA	NA
