Tax.ID	Frequency	Proportion	Total
394	1	NA	NA
882	1	NA	NA
883	2	NA	NA
1511	2	NA	NA
1639	2	NA	NA
2771	1	NA	NA
2787	1	NA	NA
2832	1	NA	NA
2850	4	NA	NA
5762	1	NA	NA
5932	1	NA	NA
10629	6	NA	NA
10632	1	NA	NA
12402	1	NA	NA
31537	1	NA	NA
31754	1	NA	NA
31964	4	NA	NA
35171	1	NA	NA
36343	2	NA	NA
36809	9	NA	NA
40041	7	NA	NA
43685	1	NA	NA
47573	1	NA	NA
48483	1	NA	NA
52970	2	NA	NA
55529	3	NA	NA
60481	7	NA	NA
64471	1	NA	NA
74557	3	NA	NA
75379	2	NA	NA
76114	2	NA	NA
76869	1	NA	NA
78245	3	NA	NA
85643	1	NA	NA
85962	2	NA	NA
86416	2	NA	NA
90410	1	NA	NA
91891	1	NA	NA
93062	3	NA	NA
96561	2	NA	NA
96563	3	NA	NA
99287	1	NA	NA
100226	5	NA	NA
101510	68	NA	NA
106370	1	NA	NA
107806	1	NA	NA
114615	2	NA	NA
120807	1	NA	NA
122586	1	NA	NA
122587	10	NA	NA
126793	16	NA	NA
134676	2	NA	NA
136089	1	NA	NA
139870	50	NA	NA
139871	60	NA	NA
151537	1	NA	NA
155864	1	NA	NA
158878	19	NA	NA
158879	7	NA	NA
159087	1	NA	NA
160619	1	NA	NA
164756	39	NA	NA
164757	2	NA	NA
170187	2	NA	NA
171101	53	NA	NA
176279	1374	NA	NA
176280	1448	NA	NA
187272	2	NA	NA
187303	2	NA	NA
187410	1	NA	NA
189423	33	NA	NA
189918	6	NA	NA
190304	3	NA	NA
190485	5	NA	NA
195103	30	NA	NA
196162	10	NA	NA
196164	76	NA	NA
196620	10	NA	NA
203119	1	NA	NA
203120	1	NA	NA
203123	20	NA	NA
203267	2	NA	NA
203275	57	NA	NA
204669	1	NA	NA
204773	1	NA	NA
205913	30	NA	NA
205921	1	NA	NA
205922	1	NA	NA
207559	1	NA	NA
208435	3	NA	NA
208963	3	NA	NA
208964	3	NA	NA
210007	1	NA	NA
211110	1	NA	NA
212717	1	NA	NA
214684	2	NA	NA
216432	2	NA	NA
216591	3	NA	NA
216592	1	NA	NA
216594	4	NA	NA
216595	5	NA	NA
218491	1	NA	NA
218496	2	NA	NA
220341	77	NA	NA
220664	3	NA	NA
223283	1	NA	NA
224911	5	NA	NA
224914	2	NA	NA
226185	535	NA	NA
226186	10	NA	NA
227882	8	NA	NA
228400	6	NA	NA
232721	35	NA	NA
234267	1	NA	NA
234621	25	NA	NA
242231	1	NA	NA
242619	23	NA	NA
243243	7	NA	NA
243265	1	NA	NA
243273	4	NA	NA
243275	7	NA	NA
243365	1	NA	NA
245014	24	NA	NA
245018	5	NA	NA
246194	2	NA	NA
246197	6	NA	NA
246198	217	NA	NA
247156	4	NA	NA
257309	3	NA	NA
257310	2	NA	NA
257311	1	NA	NA
257313	2	NA	NA
257314	122	NA	NA
261292	2	NA	NA
262316	2	NA	NA
262724	1	NA	NA
262727	1	NA	NA
264198	4	NA	NA
264731	35	NA	NA
265311	3	NA	NA
266264	1	NA	NA
266265	2	NA	NA
266779	1	NA	NA
266940	5	NA	NA
267608	3	NA	NA
267747	77	NA	NA
269482	3	NA	NA
269798	6	NA	NA
271848	2	NA	NA
272559	6	NA	NA
272562	2	NA	NA
272563	40	NA	NA
272564	1	NA	NA
272620	130	NA	NA
272621	877	NA	NA
272622	193	NA	NA
272623	22	NA	NA
272626	1	NA	NA
272632	4	NA	NA
272633	59	NA	NA
272634	3	NA	NA
272831	11	NA	NA
272942	1	NA	NA
273036	1	NA	NA
273119	5049	NA	NA
273123	1	NA	NA
278137	2	NA	NA
278197	14	NA	NA
279238	2	NA	NA
279808	37	NA	NA
280463	4	NA	NA
281090	2	NA	NA
281310	2	NA	NA
282458	1	NA	NA
283942	1	NA	NA
284592	3	NA	NA
284811	2	NA	NA
288000	2	NA	NA
288705	8	NA	NA
289380	4	NA	NA
290339	1	NA	NA
290340	4	NA	NA
290399	22	NA	NA
290402	3	NA	NA
290633	1	NA	NA
292414	1	NA	NA
292459	5	NA	NA
293826	5	NA	NA
295405	204	NA	NA
296591	10	NA	NA
298654	1	NA	NA
300269	34	NA	NA
300852	1	NA	NA
306537	1025	NA	NA
309798	3	NA	NA
311402	1	NA	NA
312153	13	NA	NA
313595	3	NA	NA
313596	2	NA	NA
313598	6	NA	NA
313603	1	NA	NA
314315	4	NA	NA
314565	2	NA	NA
315749	6	NA	NA
316055	2	NA	NA
316056	2	NA	NA
316057	1	NA	NA
316058	3	NA	NA
316385	5	NA	NA
316401	1	NA	NA
317655	2	NA	NA
318586	1	NA	NA
319701	52	NA	NA
321956	40	NA	NA
321967	26	NA	NA
322159	46	NA	NA
322710	1	NA	NA
323098	1	NA	NA
323850	1	NA	NA
324057	3	NA	NA
324831	754	NA	NA
326424	12	NA	NA
326425	1217	NA	NA
326426	1	NA	NA
331111	46	NA	NA
331112	10	NA	NA
331113	1	NA	NA
331271	3	NA	NA
331272	1	NA	NA
333765	11	NA	NA
333849	4	NA	NA
334390	9	NA	NA
334413	1828	NA	NA
335541	3	NA	NA
335659	1	NA	NA
337191	2	NA	NA
338966	4	NA	NA
338969	3	NA	NA
339670	5	NA	NA
339671	1	NA	NA
340100	4	NA	NA
340322	168	NA	NA
342108	1	NA	NA
342451	8	NA	NA
344609	4	NA	NA
347253	3	NA	NA
347834	1	NA	NA
348535	2	NA	NA
349101	3	NA	NA
349106	1	NA	NA
349519	1	NA	NA
349741	1	NA	NA
349747	1	NA	NA
350054	6	NA	NA
350058	8	NA	NA
350688	12	NA	NA
351607	1	NA	NA
351746	1	NA	NA
353496	1	NA	NA
354242	2	NA	NA
355276	1	NA	NA
357809	6	NA	NA
358220	41	NA	NA
358681	1	NA	NA
359786	74	NA	NA
359787	11	NA	NA
360095	1	NA	NA
360102	8	NA	NA
360106	2	NA	NA
