Tax.ID	Frequency	Proportion	Total
394	1	8.45387859723102e-08	11828890
2769	1	8.45387859723102e-08	11828890
2771	1	8.45387859723102e-08	11828890
2839	1	8.45387859723102e-08	11828890
2850	4	3.38155143889241e-07	11828890
2898	1	8.45387859723102e-08	11828890
4770	2	1.6907757194462e-07	11828890
5661	2	1.6907757194462e-07	11828890
5749	1	8.45387859723102e-08	11828890
5851	2	1.6907757194462e-07	11828890
5905	1	8.45387859723102e-08	11828890
5911	2	1.6907757194462e-07	11828890
5932	3	2.53616357916931e-07	11828890
31964	3	2.53616357916931e-07	11828890
33657	1	8.45387859723102e-08	11828890
33658	1	8.45387859723102e-08	11828890
35128	4	3.38155143889241e-07	11828890
43925	1	8.45387859723102e-08	11828890
52970	3	2.53616357916931e-07	11828890
60481	4	3.38155143889241e-07	11828890
62977	1	8.45387859723102e-08	11828890
63186	1	8.45387859723102e-08	11828890
64471	2	1.6907757194462e-07	11828890
67593	1	8.45387859723102e-08	11828890
72520	3	2.53616357916931e-07	11828890
75379	1	8.45387859723102e-08	11828890
76114	1	8.45387859723102e-08	11828890
78245	3	2.53616357916931e-07	11828890
85643	2	1.6907757194462e-07	11828890
105559	1	8.45387859723102e-08	11828890
111780	1	8.45387859723102e-08	11828890
114615	3	2.53616357916931e-07	11828890
120807	3	2.53616357916931e-07	11828890
126793	1	8.45387859723102e-08	11828890
134676	1	8.45387859723102e-08	11828890
145522	1	8.45387859723102e-08	11828890
155864	1	8.45387859723102e-08	11828890
159087	1	8.45387859723102e-08	11828890
160619	6	5.07232715833861e-07	11828890
164756	1	8.45387859723102e-08	11828890
171101	1	8.45387859723102e-08	11828890
173443	1	8.45387859723102e-08	11828890
176279	4	3.38155143889241e-07	11828890
176280	4	3.38155143889241e-07	11828890
179408	1	8.45387859723102e-08	11828890
189918	1	8.45387859723102e-08	11828890
190485	2	1.6907757194462e-07	11828890
203120	3	2.53616357916931e-07	11828890
203124	2	1.6907757194462e-07	11828890
204773	1	8.45387859723102e-08	11828890
205918	1	8.45387859723102e-08	11828890
205922	3	2.53616357916931e-07	11828890
208963	2	1.6907757194462e-07	11828890
214092	1	8.45387859723102e-08	11828890
214684	2	1.6907757194462e-07	11828890
216432	3	2.53616357916931e-07	11828890
216591	1	8.45387859723102e-08	11828890
216595	4	3.38155143889241e-07	11828890
216596	1	8.45387859723102e-08	11828890
220341	7	5.91771501806171e-07	11828890
220664	1	8.45387859723102e-08	11828890
223283	1	8.45387859723102e-08	11828890
226185	2	1.6907757194462e-07	11828890
226186	1	8.45387859723102e-08	11828890
228405	1	8.45387859723102e-08	11828890
232721	23	1.94439207736313e-06	11828890
234621	32	2.70524115111393e-06	11828890
243159	2	1.6907757194462e-07	11828890
243233	1	8.45387859723102e-08	11828890
243365	1	8.45387859723102e-08	11828890
246196	1	8.45387859723102e-08	11828890
246197	1	8.45387859723102e-08	11828890
246198	1	8.45387859723102e-08	11828890
246200	1	8.45387859723102e-08	11828890
259536	1	8.45387859723102e-08	11828890
262724	1	8.45387859723102e-08	11828890
264198	3	2.53616357916931e-07	11828890
264462	2	1.6907757194462e-07	11828890
264730	1	8.45387859723102e-08	11828890
265072	1	8.45387859723102e-08	11828890
266264	5	4.22693929861551e-07	11828890
266265	3	2.53616357916931e-07	11828890
266835	5	4.22693929861551e-07	11828890
266940	1	8.45387859723102e-08	11828890
267608	6	5.07232715833861e-07	11828890
267747	3	2.53616357916931e-07	11828890
269482	4	3.38155143889241e-07	11828890
269796	2	1.6907757194462e-07	11828890
