Tax.ID	Frequency	Proportion	Total
1148	1	2.43426599394914e-08	41080145
1639	16	3.89482559031863e-07	41080145
2769	3	7.30279798184743e-08	41080145
2839	13	3.16454579213389e-07	41080145
2850	13	3.16454579213389e-07	41080145
4770	5	1.21713299697457e-07	41080145
5661	1	2.43426599394914e-08	41080145
5762	1	2.43426599394914e-08	41080145
5823	2	4.86853198789829e-08	41080145
10870	1	2.43426599394914e-08	41080145
10871	1	2.43426599394914e-08	41080145
13035	2	4.86853198789829e-08	41080145
27989	1	2.43426599394914e-08	41080145
31271	2	4.86853198789829e-08	41080145
31964	4	9.73706397579658e-08	41080145
33658	1	2.43426599394914e-08	41080145
35128	16	3.89482559031863e-07	41080145
46234	1	2.43426599394914e-08	41080145
49266	1	2.43426599394914e-08	41080145
55529	2	4.86853198789829e-08	41080145
60480	3	7.30279798184743e-08	41080145
60481	30	7.30279798184744e-07	41080145
62928	12	2.92111919273897e-07	41080145
62977	3	7.30279798184743e-08	41080145
63737	1	2.43426599394914e-08	41080145
65093	2	4.86853198789829e-08	41080145
67593	1	2.43426599394914e-08	41080145
69328	14	3.4079723915288e-07	41080145
75379	11	2.67769259334406e-07	41080145
76114	3	7.30279798184743e-08	41080145
76869	12	2.92111919273897e-07	41080145
78245	7	1.7039861957644e-07	41080145
84588	2	4.86853198789829e-08	41080145
85643	16	3.89482559031863e-07	41080145
94122	7	1.7039861957644e-07	41080145
96563	35	8.51993097882201e-07	41080145
99287	1	2.43426599394914e-08	41080145
100226	2	4.86853198789829e-08	41080145
101510	21	5.1119585872932e-07	41080145
103690	1	2.43426599394914e-08	41080145
106370	1	2.43426599394914e-08	41080145
114615	13	3.16454579213389e-07	41080145
115987	1	2.43426599394914e-08	41080145
122587	1	2.43426599394914e-08	41080145
127509	1	2.43426599394914e-08	41080145
129356	1	2.43426599394914e-08	41080145
130081	1	2.43426599394914e-08	41080145
134676	1	2.43426599394914e-08	41080145
136089	1	2.43426599394914e-08	41080145
137722	2	4.86853198789829e-08	41080145
150340	35	8.51993097882201e-07	41080145
153948	1	2.43426599394914e-08	41080145
155864	71	1.72832885570389e-06	41080145
158189	1	2.43426599394914e-08	41080145
159087	12	2.92111919273897e-07	41080145
160488	14	3.4079723915288e-07	41080145
160490	5	1.21713299697457e-07	41080145
160491	1	2.43426599394914e-08	41080145
160619	5	1.21713299697457e-07	41080145
164328	1	2.43426599394914e-08	41080145
164756	7	1.7039861957644e-07	41080145
167542	1	2.43426599394914e-08	41080145
170187	1	2.43426599394914e-08	41080145
171101	10	2.43426599394915e-07	41080145
172968	1	2.43426599394914e-08	41080145
176279	38	9.25021077700675e-07	41080145
176280	47	1.1441050171561e-06	41080145
176299	2	4.86853198789829e-08	41080145
179408	2	4.86853198789829e-08	41080145
187272	4	9.73706397579658e-08	41080145
187303	2	4.86853198789829e-08	41080145
188937	2	4.86853198789829e-08	41080145
190304	4	9.73706397579658e-08	41080145
190485	27	6.57251818366269e-07	41080145
190486	2	4.86853198789829e-08	41080145
190650	4	9.73706397579658e-08	41080145
191026	2	4.86853198789829e-08	41080145
192952	1	2.43426599394914e-08	41080145
193567	1	2.43426599394914e-08	41080145
196162	14	3.4079723915288e-07	41080145
196164	3	7.30279798184743e-08	41080145
196600	4	9.73706397579658e-08	41080145
197221	1	2.43426599394914e-08	41080145
198214	1	2.43426599394914e-08	41080145
198215	13	3.16454579213389e-07	41080145
198628	2	4.86853198789829e-08	41080145
199310	1	2.43426599394914e-08	41080145
203120	4	9.73706397579658e-08	41080145
203124	6	1.46055959636949e-07	41080145
203275	2	4.86853198789829e-08	41080145
204669	2	4.86853198789829e-08	41080145
204773	24	5.84223838547795e-07	41080145
205913	3	7.30279798184743e-08	41080145
205914	3	7.30279798184743e-08	41080145
205918	3	7.30279798184743e-08	41080145
205922	25	6.08566498487286e-07	41080145
207559	1	2.43426599394914e-08	41080145
208435	78	1.89872747528033e-06	41080145
208596	10	2.43426599394915e-07	41080145
208963	80	1.94741279515932e-06	41080145
208964	93	2.2638673743727e-06	41080145
