Tax.ID	Frequency	Proportion	Total
394	1	2.42424312947679e-08	41249988
883	1	2.42424312947679e-08	41249988
2787	1	2.42424312947679e-08	41249988
2839	9	2.18181881652911e-07	41249988
2850	7	1.69697019063375e-07	41249988
2898	3	7.27272938843037e-08	41249988
2903	1	2.42424312947679e-08	41249988
4770	3	7.27272938843037e-08	41249988
4950	2	4.84848625895358e-08	41249988
5518	2	4.84848625895358e-08	41249988
5786	1	2.42424312947679e-08	41249988
5872	1	2.42424312947679e-08	41249988
31964	2	4.84848625895358e-08	41249988
33657	1	2.42424312947679e-08	41249988
35128	11	2.66666744242447e-07	41249988
35345	1	2.42424312947679e-08	41249988
36809	1	2.42424312947679e-08	41249988
52970	2	4.84848625895358e-08	41249988
55529	6	1.45454587768607e-07	41249988
59374	5	1.21212156473839e-07	41249988
60480	1	2.42424312947679e-08	41249988
60481	1	2.42424312947679e-08	41249988
62928	5	1.21212156473839e-07	41249988
62977	1	2.42424312947679e-08	41249988
65071	3	7.27272938843037e-08	41249988
67593	1	2.42424312947679e-08	41249988
69328	2	4.84848625895358e-08	41249988
75379	2	4.84848625895358e-08	41249988
76114	4	9.69697251790716e-08	41249988
76869	6	1.45454587768607e-07	41249988
78245	7	1.69697019063375e-07	41249988
83406	1	2.42424312947679e-08	41249988
85643	6	1.45454587768607e-07	41249988
96563	8	1.93939450358143e-07	41249988
100226	2	4.84848625895358e-08	41249988
101510	19	4.6060619460059e-07	41249988
111780	1	2.42424312947679e-08	41249988
114615	12	2.90909175537215e-07	41249988
115713	1	2.42424312947679e-08	41249988
120807	1	2.42424312947679e-08	41249988
122586	1	2.42424312947679e-08	41249988
122587	2	4.84848625895358e-08	41249988
129356	1	2.42424312947679e-08	41249988
137722	1	2.42424312947679e-08	41249988
150340	7	1.69697019063375e-07	41249988
156889	1	2.42424312947679e-08	41249988
159087	2	4.84848625895358e-08	41249988
160488	3	7.27272938843037e-08	41249988
160490	1	2.42424312947679e-08	41249988
