Tax.ID	Frequency	Proportion	Total
394	1	1.6275397432185e-08	61442432
883	5	8.13769871609249e-08	61442432
1511	1	1.6275397432185e-08	61442432
2829	1	1.6275397432185e-08	61442432
2839	15	2.44130961482775e-07	61442432
2850	22	3.58058743508069e-07	61442432
2880	1	1.6275397432185e-08	61442432
2898	3	4.88261922965549e-08	61442432
2903	2	3.255079486437e-08	61442432
4959	1	1.6275397432185e-08	61442432
5145	1	1.6275397432185e-08	61442432
5518	1	1.6275397432185e-08	61442432
5661	1	1.6275397432185e-08	61442432
5786	1	1.6275397432185e-08	61442432
5885	1	1.6275397432185e-08	61442432
5908	2	3.255079486437e-08	61442432
5911	1	1.6275397432185e-08	61442432
28072	1	1.6275397432185e-08	61442432
31271	1	1.6275397432185e-08	61442432
31964	4	6.51015897287399e-08	61442432
35128	9	1.46478576889665e-07	61442432
36809	2	3.255079486437e-08	61442432
44056	1	1.6275397432185e-08	61442432
52970	1	1.6275397432185e-08	61442432
55529	2	3.255079486437e-08	61442432
56107	1	1.6275397432185e-08	61442432
56110	1	1.6275397432185e-08	61442432
59374	4	6.51015897287399e-08	61442432
60480	1	1.6275397432185e-08	61442432
60481	27	4.39435730668994e-07	61442432
62928	5	8.13769871609249e-08	61442432
62977	7	1.13927782025295e-07	61442432
63186	1	1.6275397432185e-08	61442432
66692	1	1.6275397432185e-08	61442432
69328	80	1.3020317945748e-06	61442432
73025	1	1.6275397432185e-08	61442432
75379	10	1.6275397432185e-07	61442432
76114	3	4.88261922965549e-08	61442432
76869	58	9.43973051066729e-07	61442432
78245	3	4.88261922965549e-08	61442432
83406	2	3.255079486437e-08	61442432
85643	13	2.11580166618405e-07	61442432
94122	35	5.69638910126474e-07	61442432
96563	29	4.71986525533364e-07	61442432
101510	34	5.53363512694289e-07	61442432
106370	1	1.6275397432185e-08	61442432
114615	3	4.88261922965549e-08	61442432
122587	1	1.6275397432185e-08	61442432
134676	3	4.88261922965549e-08	61442432
137722	3	4.88261922965549e-08	61442432
155864	1	1.6275397432185e-08	61442432
156889	1	1.6275397432185e-08	61442432
158189	2	3.255079486437e-08	61442432
159087	10	1.6275397432185e-07	61442432
160488	35	5.69638910126474e-07	61442432
160490	1	1.6275397432185e-08	61442432
160492	1	1.6275397432185e-08	61442432
160619	8	1.3020317945748e-07	61442432
164037	1	1.6275397432185e-08	61442432
164756	10	1.6275397432185e-07	61442432
164757	2	3.255079486437e-08	61442432
170187	1	1.6275397432185e-08	61442432
171101	2	3.255079486437e-08	61442432
176279	2	3.255079486437e-08	61442432
176280	2	3.255079486437e-08	61442432
176299	2	3.255079486437e-08	61442432
179408	19	3.09232551211515e-07	61442432
187272	1	1.6275397432185e-08	61442432
189423	1	1.6275397432185e-08	61442432
189918	1	1.6275397432185e-08	61442432
190485	14	2.2785556405059e-07	61442432
190486	6	9.76523845931099e-08	61442432
190650	7	1.13927782025295e-07	61442432
194439	1	1.6275397432185e-08	61442432
195103	3	4.88261922965549e-08	61442432
196162	9	1.46478576889665e-07	61442432
196164	28	4.55711128101179e-07	61442432
198628	2	3.255079486437e-08	61442432
199310	1	1.6275397432185e-08	61442432
203120	4	6.51015897287399e-08	61442432
203122	1	1.6275397432185e-08	61442432
203123	1	1.6275397432185e-08	61442432
203267	1	1.6275397432185e-08	61442432
203275	6	9.76523845931099e-08	61442432
204773	20	3.255079486437e-07	61442432
205913	19	3.09232551211515e-07	61442432
205914	5	8.13769871609249e-08	61442432
205918	46	7.48668281880509e-07	61442432
205922	270	4.39435730668994e-06	61442432
206672	1	1.6275397432185e-08	61442432
207559	1	1.6275397432185e-08	61442432
208596	5	8.13769871609249e-08	61442432
208963	39	6.34740499855214e-07	61442432
208964	57	9.27697653634544e-07	61442432
210007	2	3.255079486437e-08	61442432
213810	1	1.6275397432185e-08	61442432
214684	4	6.51015897287399e-08	61442432
216432	2	3.255079486437e-08	61442432
216591	5	8.13769871609249e-08	61442432
216592	2	3.255079486437e-08	61442432
216595	1350	2.19717865334497e-05	61442432
216596	4	6.51015897287399e-08	61442432
218496	1	1.6275397432185e-08	61442432
220341	12	1.9530476918622e-07	61442432
220664	125	2.03442467902312e-06	61442432
222523	1	1.6275397432185e-08	61442432
223283	108	1.75774292267598e-06	61442432
224911	6	9.76523845931099e-08	61442432
224914	1	1.6275397432185e-08	61442432
224915	1	1.6275397432185e-08	61442432
226185	2	3.255079486437e-08	61442432
226186	79	1.28575639714261e-06	61442432
227086	1	1.6275397432185e-08	61442432
227882	1	1.6275397432185e-08	61442432
228410	3	4.88261922965549e-08	61442432
231023	59	9.60248448498914e-07	61442432
232721	205	3.33645647359792e-06	61442432
234267	1	1.6275397432185e-08	61442432
234621	1544	2.51292136352936e-05	61442432
242507	1	1.6275397432185e-08	61442432
242619	1	1.6275397432185e-08	61442432
243233	1	1.6275397432185e-08	61442432
243243	2	3.255079486437e-08	61442432
243272	1	1.6275397432185e-08	61442432
243275	1	1.6275397432185e-08	61442432
243277	1	1.6275397432185e-08	61442432
