Tax.ID	Frequency	Proportion	Total
394	4	1.64758149452941e-07	24278010
882	1	4.11895373632353e-08	24278010
1140	1	4.11895373632353e-08	24278010
1639	3	1.23568612089706e-07	24278010
2762	6	2.47137224179412e-07	24278010
2769	2	8.23790747264706e-08	24278010
2787	4	1.64758149452941e-07	24278010
2839	17	7.00222135175e-07	24278010
2850	25	1.02973843408088e-06	24278010
2880	3	1.23568612089706e-07	24278010
2903	1	4.11895373632353e-08	24278010
2986	1	4.11895373632353e-08	24278010
4770	7	2.88326761542647e-07	24278010
5061	2	8.23790747264706e-08	24278010
5518	1	4.11895373632353e-08	24278010
5661	1	4.11895373632353e-08	24278010
5762	4	1.64758149452941e-07	24278010
5786	2	8.23790747264706e-08	24278010
5911	7	2.88326761542647e-07	24278010
5932	6	2.47137224179412e-07	24278010
10359	1	4.11895373632353e-08	24278010
10629	143	5.89010384294265e-06	24278010
10632	7	2.88326761542647e-07	24278010
12402	1	4.11895373632353e-08	24278010
28072	1	4.11895373632353e-08	24278010
31964	8	3.29516298905882e-07	24278010
32603	80	3.29516298905882e-06	24278010
32604	172	7.08460042647647e-06	24278010
33653	1	4.11895373632353e-08	24278010
33657	1	4.11895373632353e-08	24278010
33658	4	1.64758149452941e-07	24278010
35128	13	5.35463985722059e-07	24278010
36329	4	1.64758149452941e-07	24278010
36809	6	2.47137224179412e-07	24278010
40041	1	4.11895373632353e-08	24278010
43685	1	4.11895373632353e-08	24278010
43925	6	2.47137224179412e-07	24278010
43926	2	8.23790747264706e-08	24278010
43989	3	1.23568612089706e-07	24278010
44056	2	8.23790747264706e-08	24278010
44058	4	1.64758149452941e-07	24278010
46234	3	1.23568612089706e-07	24278010
48942	2	8.23790747264706e-08	24278010
52970	20	8.23790747264706e-07	24278010
55529	28	1.15330704617059e-06	24278010
55884	1	4.11895373632353e-08	24278010
56107	1	4.11895373632353e-08	24278010
56110	1	4.11895373632353e-08	24278010
60480	2	8.23790747264706e-08	24278010
60481	12	4.94274448358824e-07	24278010
62928	14	5.76653523085294e-07	24278010
62977	2	8.23790747264706e-08	24278010
63186	2	8.23790747264706e-08	24278010
64471	5	2.05947686816176e-07	24278010
65071	5	2.05947686816176e-07	24278010
65393	1	4.11895373632353e-08	24278010
67571	1	4.11895373632353e-08	24278010
67593	1	4.11895373632353e-08	24278010
69328	9	3.70705836269118e-07	24278010
71421	2	8.23790747264706e-08	24278010
72520	3	1.23568612089706e-07	24278010
74546	1	4.11895373632353e-08	24278010
74557	1	4.11895373632353e-08	24278010
75379	8	3.29516298905882e-07	24278010
76114	2	8.23790747264706e-08	24278010
76869	11	4.53084910995588e-07	24278010
78245	17	7.00222135175e-07	24278010
83406	2	8.23790747264706e-08	24278010
84588	1	4.11895373632353e-08	24278010
85643	16	6.59032597811765e-07	24278010
93062	1	4.11895373632353e-08	24278010
94122	3	1.23568612089706e-07	24278010
96561	1	4.11895373632353e-08	24278010
96563	29	1.19449658353382e-06	24278010
99287	2	8.23790747264706e-08	24278010
99598	3	1.23568612089706e-07	24278010
100226	3	1.23568612089706e-07	24278010
101510	34	1.40044427035e-06	24278010
103690	1	4.11895373632353e-08	24278010
106370	7	2.88326761542647e-07	24278010
110662	1	4.11895373632353e-08	24278010
114615	9	3.70705836269118e-07	24278010
118163	1	4.11895373632353e-08	24278010
120807	12	4.94274448358824e-07	24278010
122586	1	4.11895373632353e-08	24278010
122587	1	4.11895373632353e-08	24278010
134676	3	1.23568612089706e-07	24278010
136089	1	4.11895373632353e-08	24278010
137722	7	2.88326761542647e-07	24278010
145522	1	4.11895373632353e-08	24278010
150340	1	4.11895373632353e-08	24278010
153948	2	8.23790747264706e-08	24278010
155864	4	1.64758149452941e-07	24278010
156889	8	3.29516298905882e-07	24278010
158878	13	5.35463985722059e-07	24278010
158879	3	1.23568612089706e-07	24278010
159087	3	1.23568612089706e-07	24278010
160488	7	2.88326761542647e-07	24278010
160491	3	1.23568612089706e-07	24278010
160492	1	4.11895373632353e-08	24278010
160619	16	6.59032597811765e-07	24278010
164756	56	2.30661409234118e-06	24278010
169963	2	8.23790747264706e-08	24278010
170187	4	1.64758149452941e-07	24278010
171101	17	7.00222135175e-07	24278010
176279	588	2.42194479695824e-05	24278010
176280	620	2.55375131652059e-05	24278010
176299	4	1.64758149452941e-07	24278010
177437	1	4.11895373632353e-08	24278010
177439	2	8.23790747264706e-08	24278010
179408	5	2.05947686816176e-07	24278010
187272	4	1.64758149452941e-07	24278010
187303	3	1.23568612089706e-07	24278010
189423	3	1.23568612089706e-07	24278010
189918	4	1.64758149452941e-07	24278010
190304	2	8.23790747264706e-08	24278010
190485	20	8.23790747264706e-07	24278010
190486	2	8.23790747264706e-08	24278010
190650	3	1.23568612089706e-07	24278010
195103	21	8.64980284627941e-07	24278010
196162	17	7.00222135175e-07	24278010
196164	2	8.23790747264706e-08	24278010
196600	2	8.23790747264706e-08	24278010
196620	2	8.23790747264706e-08	24278010
198214	1	4.11895373632353e-08	24278010
198215	2	8.23790747264706e-08	24278010
198628	1	4.11895373632353e-08	24278010
199310	4	1.64758149452941e-07	24278010
203119	1	4.11895373632353e-08	24278010
203122	1	4.11895373632353e-08	24278010
203124	5	2.05947686816176e-07	24278010
203275	3	1.23568612089706e-07	24278010
204669	3	1.23568612089706e-07	24278010
204773	17	7.00222135175e-07	24278010
205913	259	1.06680901770779e-05	24278010
205914	2	8.23790747264706e-08	24278010
205918	2	8.23790747264706e-08	24278010
205922	12	4.94274448358824e-07	24278010
206672	1	4.11895373632353e-08	24278010
207559	1	4.11895373632353e-08	24278010
208596	7	2.88326761542647e-07	24278010
208963	12	4.94274448358824e-07	24278010
208964	23	9.47359359354412e-07	24278010
209261	1	4.11895373632353e-08	24278010
211586	3	1.23568612089706e-07	24278010
213810	5	2.05947686816176e-07	24278010
214092	1	4.11895373632353e-08	24278010
214684	1	4.11895373632353e-08	24278010
215689	1	4.11895373632353e-08	24278010
216432	5	2.05947686816176e-07	24278010
216591	4	1.64758149452941e-07	24278010
216592	7	2.88326761542647e-07	24278010
216594	2	8.23790747264706e-08	24278010
216595	67	2.75969900333676e-06	24278010
216596	10	4.11895373632353e-07	24278010
216597	1	4.11895373632353e-08	24278010
216599	4	1.64758149452941e-07	24278010
218495	2	8.23790747264706e-08	24278010
220341	147	6.05486199239559e-06	24278010
220664	7	2.88326761542647e-07	24278010
221988	1	4.11895373632353e-08	24278010
223283	5	2.05947686816176e-07	24278010
223926	1	4.11895373632353e-08	24278010
224308	5	2.05947686816176e-07	24278010
224911	16	6.59032597811765e-07	24278010
225849	4	1.64758149452941e-07	24278010
226185	11461	0.00047207328772004	24278010
226186	1	4.11895373632353e-08	24278010
227882	8	3.29516298905882e-07	24278010
229533	2	8.23790747264706e-08	24278010
231023	4	1.64758149452941e-07	24278010
232721	160	6.59032597811765e-06	24278010
234621	180	7.41411672538235e-06	24278010
234831	2	8.23790747264706e-08	24278010
235909	1	4.11895373632353e-08	24278010
242231	2	8.23790747264706e-08	24278010
242507	1	4.11895373632353e-08	24278010
242619	3	1.23568612089706e-07	24278010
243090	1	4.11895373632353e-08	24278010
243159	1	4.11895373632353e-08	24278010
243160	1	4.11895373632353e-08	24278010
243230	4	1.64758149452941e-07	24278010
243233	3	1.23568612089706e-07	24278010
243243	16	6.59032597811765e-07	24278010
243365	4	1.64758149452941e-07	24278010
245014	5	2.05947686816176e-07	24278010
245018	4	1.64758149452941e-07	24278010
246195	1	4.11895373632353e-08	24278010
246196	14	5.76653523085294e-07	24278010
246197	3	1.23568612089706e-07	24278010
246198	5	2.05947686816176e-07	24278010
246200	3	1.23568612089706e-07	24278010
247156	5	2.05947686816176e-07	24278010
251221	1	4.11895373632353e-08	24278010
255431	1	4.11895373632353e-08	24278010
257310	9	3.70705836269118e-07	24278010
257311	2	8.23790747264706e-08	24278010
257313	3	1.23568612089706e-07	24278010
257314	19	7.8260120990147e-07	24278010
258594	9	3.70705836269118e-07	24278010
261292	33	1.35925473298676e-06	24278010
262316	4	1.64758149452941e-07	24278010
262543	2	8.23790747264706e-08	24278010
262724	4	1.64758149452941e-07	24278010
262727	1	4.11895373632353e-08	24278010
262728	1	4.11895373632353e-08	24278010
263358	4	1.64758149452941e-07	24278010
264198	19	7.8260120990147e-07	24278010
264199	1	4.11895373632353e-08	24278010
264201	2	8.23790747264706e-08	24278010
264203	2	8.23790747264706e-08	24278010
264462	1	4.11895373632353e-08	24278010
264730	2	8.23790747264706e-08	24278010
265072	1	4.11895373632353e-08	24278010
266117	2	8.23790747264706e-08	24278010
266264	27	1.11211750880735e-06	24278010
266265	12	4.94274448358824e-07	24278010
266779	22	9.06169821991176e-07	24278010
266834	2	8.23790747264706e-08	24278010
266835	3	1.23568612089706e-07	24278010
266940	6	2.47137224179412e-07	24278010
267608	9	3.70705836269118e-07	24278010
267747	48	1.97709779343529e-06	24278010
269084	1	4.11895373632353e-08	24278010
269482	9	3.70705836269118e-07	24278010
269796	1	4.11895373632353e-08	24278010
269798	10	4.11895373632353e-07	24278010
269800	2	8.23790747264706e-08	24278010
271848	2	8.23790747264706e-08	24278010
272123	3	1.23568612089706e-07	24278010
272559	1	4.11895373632353e-08	24278010
272560	1	4.11895373632353e-08	24278010
272562	1	4.11895373632353e-08	24278010
272563	20	8.23790747264706e-07	24278010
272568	2	8.23790747264706e-08	24278010
272620	80	3.29516298905882e-06	24278010
272621	112	4.61322818468235e-06	24278010
272622	15	6.17843060448529e-07	24278010
272623	4	1.64758149452941e-07	24278010
272624	1	4.11895373632353e-08	24278010
272626	19	7.8260120990147e-07	24278010
272630	22	9.06169821991176e-07	24278010
272631	1	4.11895373632353e-08	24278010
272831	2	8.23790747264706e-08	24278010
272843	3	1.23568612089706e-07	24278010
272942	10	4.11895373632353e-07	24278010
272943	1	4.11895373632353e-08	24278010
273068	1	4.11895373632353e-08	24278010
273119	8	3.29516298905882e-07	24278010
273123	1	4.11895373632353e-08	24278010
278197	14	5.76653523085294e-07	24278010
279010	4	1.64758149452941e-07	24278010
279238	11	4.53084910995588e-07	24278010
279808	20	8.23790747264706e-07	24278010
280463	1	4.11895373632353e-08	24278010
280699	7	2.88326761542647e-07	24278010
281090	2	8.23790747264706e-08	24278010
281310	2	8.23790747264706e-08	24278010
284591	1	4.11895373632353e-08	24278010
284812	11	4.53084910995588e-07	24278010
286636	1	4.11895373632353e-08	24278010
288000	13	5.35463985722059e-07	24278010
288705	22	9.06169821991176e-07	24278010
289376	1	4.11895373632353e-08	24278010
289380	1	4.11895373632353e-08	24278010
290338	4	1.64758149452941e-07	24278010
290339	1	4.11895373632353e-08	24278010
290340	35	1.44163380771324e-06	24278010
290397	2	8.23790747264706e-08	24278010
290398	1	4.11895373632353e-08	24278010
290399	38	1.56520241980294e-06	24278010
290402	3	1.23568612089706e-07	24278010
291331	4	1.64758149452941e-07	24278010
292414	1	4.11895373632353e-08	24278010
292415	2	8.23790747264706e-08	24278010
292459	1	4.11895373632353e-08	24278010
292563	1	4.11895373632353e-08	24278010
293614	2	8.23790747264706e-08	24278010
295405	8	3.29516298905882e-07	24278010
296543	18	7.41411672538235e-07	24278010
296591	25	1.02973843408088e-06	24278010
298386	1	4.11895373632353e-08	24278010
298653	10	4.11895373632353e-07	24278010
298654	2	8.23790747264706e-08	24278010
299768	1	4.11895373632353e-08	24278010
300267	2	8.23790747264706e-08	24278010
300268	1	4.11895373632353e-08	24278010
300269	3	1.23568612089706e-07	24278010
300852	2	8.23790747264706e-08	24278010
304863	1	4.11895373632353e-08	24278010
306537	340	1.40044427035e-05	24278010
309801	1	4.11895373632353e-08	24278010
311403	1	4.11895373632353e-08	24278010
312153	60	2.47137224179412e-06	24278010
313595	3	1.23568612089706e-07	24278010
313596	5	2.05947686816176e-07	24278010
313598	22	9.06169821991176e-07	24278010
313603	4	1.64758149452941e-07	24278010
314225	3	1.23568612089706e-07	24278010
314260	1	4.11895373632353e-08	24278010
314315	4	1.64758149452941e-07	24278010
314565	12	4.94274448358824e-07	24278010
315749	2	8.23790747264706e-08	24278010
315750	10	4.11895373632353e-07	24278010
316055	7	2.88326761542647e-07	24278010
316056	11	4.53084910995588e-07	24278010
316057	9	3.70705836269118e-07	24278010
316058	10	4.11895373632353e-07	24278010
316273	5	2.05947686816176e-07	24278010
316275	3	1.23568612089706e-07	24278010
316278	2	8.23790747264706e-08	24278010
316385	5	2.05947686816176e-07	24278010
316401	5	2.05947686816176e-07	24278010
317025	1	4.11895373632353e-08	24278010
317655	18	7.41411672538235e-07	24278010
318167	1	4.11895373632353e-08	24278010
318586	6	2.47137224179412e-07	24278010
319224	3	1.23568612089706e-07	24278010
319225	2	8.23790747264706e-08	24278010
319795	22	9.06169821991176e-07	24278010
320388	5	2.05947686816176e-07	24278010
320389	1	4.11895373632353e-08	24278010
321956	28	1.15330704617059e-06	24278010
321967	12	4.94274448358824e-07	24278010
322159	29	1.19449658353382e-06	24278010
322710	10	4.11895373632353e-07	24278010
323097	2	8.23790747264706e-08	24278010
323098	3	1.23568612089706e-07	24278010
324831	189	7.78482256165147e-06	24278010
324925	1	4.11895373632353e-08	24278010
326423	9	3.70705836269118e-07	24278010
326424	19	7.8260120990147e-07	24278010
326425	74	3.04802576487941e-06	24278010
326426	10	4.11895373632353e-07	24278010
329726	1	4.11895373632353e-08	24278010
330214	4	1.64758149452941e-07	24278010
330879	1	4.11895373632353e-08	24278010
331111	17	7.00222135175e-07	24278010
331112	11	4.53084910995588e-07	24278010
331271	21	8.64980284627941e-07	24278010
331272	6	2.47137224179412e-07	24278010
331678	1	4.11895373632353e-08	24278010
333849	27	1.11211750880735e-06	24278010
334390	12	4.94274448358824e-07	24278010
334413	20	8.23790747264706e-07	24278010
335283	2	8.23790747264706e-08	24278010
335541	2	8.23790747264706e-08	24278010
335659	20	8.23790747264706e-07	24278010
337043	1	4.11895373632353e-08	24278010
337191	2	8.23790747264706e-08	24278010
338969	15	6.17843060448529e-07	24278010
339670	42	1.72996056925588e-06	24278010
340054	3	1.23568612089706e-07	24278010
340099	2	8.23790747264706e-08	24278010
340100	21	8.64980284627941e-07	24278010
340322	26	1.07092797144412e-06	24278010
342108	12	4.94274448358824e-07	24278010
342109	4	1.64758149452941e-07	24278010
342451	5	2.05947686816176e-07	24278010
344609	13	5.35463985722059e-07	24278010
347253	5	2.05947686816176e-07	24278010
347515	3	1.23568612089706e-07	24278010
349101	11	4.53084910995588e-07	24278010
349102	6	2.47137224179412e-07	24278010
349124	1	4.11895373632353e-08	24278010
349161	1	4.11895373632353e-08	24278010
349163	3	1.23568612089706e-07	24278010
349741	5	2.05947686816176e-07	24278010
349747	1	4.11895373632353e-08	24278010
350054	14	5.76653523085294e-07	24278010
350058	5	2.05947686816176e-07	24278010
351348	7	2.88326761542647e-07	24278010
351607	2	8.23790747264706e-08	24278010
351745	6	2.47137224179412e-07	24278010
351746	11	4.53084910995588e-07	24278010
352472	1	4.11895373632353e-08	24278010
352914	3	1.23568612089706e-07	24278010
353151	1	4.11895373632353e-08	24278010
353152	2	8.23790747264706e-08	24278010
353153	7	2.88326761542647e-07	24278010
353496	3	1.23568612089706e-07	24278010
354242	1	4.11895373632353e-08	24278010
355276	1	4.11895373632353e-08	24278010
355277	1	4.11895373632353e-08	24278010
357348	4	1.64758149452941e-07	24278010
357544	4	1.64758149452941e-07	24278010
357804	1	4.11895373632353e-08	24278010
357808	2	8.23790747264706e-08	24278010
358220	246	1.01326261913559e-05	24278010
358681	5	2.05947686816176e-07	24278010
359786	34	1.40044427035e-06	24278010
359787	5	2.05947686816176e-07	24278010
360094	8	3.29516298905882e-07	24278010
360102	30	1.23568612089706e-06	24278010
360105	1	4.11895373632353e-08	24278010
360106	1	4.11895373632353e-08	24278010
360107	1	4.11895373632353e-08	24278010
360910	7	2.88326761542647e-07	24278010
360911	1	4.11895373632353e-08	24278010
362242	2	8.23790747264706e-08	24278010
362663	27	1.11211750880735e-06	24278010
362948	3	1.23568612089706e-07	24278010
365044	51	2.100666405525e-06	24278010
365046	54	2.22423501761471e-06	24278010
365659	24	9.88548896717647e-07	24278010
366394	5	2.05947686816176e-07	24278010
366602	7	2.88326761542647e-07	24278010
367737	3	1.23568612089706e-07	24278010
367775	1	4.11895373632353e-08	24278010
367928	276	1.13683123122529e-05	24278010
369723	10	4.11895373632353e-07	24278010
370438	2	8.23790747264706e-08	24278010
370553	1	4.11895373632353e-08	24278010
372461	2	8.23790747264706e-08	24278010
373153	25	1.02973843408088e-06	24278010
373384	27	1.11211750880735e-06	24278010
374930	3	1.23568612089706e-07	24278010
374931	3	1.23568612089706e-07	24278010
375286	6	2.47137224179412e-07	24278010
375451	4	1.64758149452941e-07	24278010
376686	449	1.84941022760926e-05	24278010
376758	2	8.23790747264706e-08	24278010
377628	9	3.70705836269118e-07	24278010
378753	9	3.70705836269118e-07	24278010
378806	1	4.11895373632353e-08	24278010
379066	2	8.23790747264706e-08	24278010
379731	47	1.93590825607206e-06	24278010
380358	6	2.47137224179412e-07	24278010
380394	2	8.23790747264706e-08	24278010
380703	10	4.11895373632353e-07	24278010
380749	2	8.23790747264706e-08	24278010
381666	32	1.31806519562353e-06	24278010
381754	11	4.53084910995588e-07	24278010
382245	13	5.35463985722059e-07	24278010
383407	2	8.23790747264706e-08	24278010
383629	3	1.23568612089706e-07	24278010
384676	14	5.76653523085294e-07	24278010
386043	20	8.23790747264706e-07	24278010
386415	8	3.29516298905882e-07	24278010
386585	8	3.29516298905882e-07	24278010
386656	5	2.05947686816176e-07	24278010
387344	16	6.59032597811765e-07	24278010
388396	4	1.64758149452941e-07	24278010
388919	13	5.35463985722059e-07	24278010
390235	9	3.70705836269118e-07	24278010
390236	1	4.11895373632353e-08	24278010
390333	129	5.31345031985735e-06	24278010
390874	1	4.11895373632353e-08	24278010
391008	33	1.35925473298676e-06	24278010
391009	1	4.11895373632353e-08	24278010
391037	3	1.23568612089706e-07	24278010
391038	1	4.11895373632353e-08	24278010
391165	17	7.00222135175e-07	24278010
391295	97	3.99538512423382e-06	24278010
391296	90	3.70705836269118e-06	24278010
391595	2	8.23790747264706e-08	24278010
391616	1	4.11895373632353e-08	24278010
391619	2	8.23790747264706e-08	24278010
391735	58	2.38899316706765e-06	24278010
391774	2	8.23790747264706e-08	24278010
391904	167	6.87865273966029e-06	24278010
392499	23	9.47359359354412e-07	24278010
393011	3	1.23568612089706e-07	24278010
393115	1	4.11895373632353e-08	24278010
393127	1	4.11895373632353e-08	24278010
393305	7	2.88326761542647e-07	24278010
394221	3	1.23568612089706e-07	24278010
395019	40	1.64758149452941e-06	24278010
395491	2	8.23790747264706e-08	24278010
395492	2	8.23790747264706e-08	24278010
395494	1	4.11895373632353e-08	24278010
395495	53	2.18304548025147e-06	24278010
395960	13	5.35463985722059e-07	24278010
395961	1	4.11895373632353e-08	24278010
395963	1	4.11895373632353e-08	24278010
395965	4	1.64758149452941e-07	24278010
396513	1	4.11895373632353e-08	24278010
396588	12	4.94274448358824e-07	24278010
396595	1	4.11895373632353e-08	24278010
397945	61	2.51256177915735e-06	24278010
398527	8	3.29516298905882e-07	24278010
398577	4	1.64758149452941e-07	24278010
398578	135	5.56058754403676e-06	24278010
398580	2	8.23790747264706e-08	24278010
398839	2	8.23790747264706e-08	24278010
399185	3	1.23568612089706e-07	24278010
399739	26	1.07092797144412e-06	24278010
399741	1	4.11895373632353e-08	24278010
399742	1	4.11895373632353e-08	24278010
399781	10	4.11895373632353e-07	24278010
399804	4	1.64758149452941e-07	24278010
400667	16	6.59032597811765e-07	24278010
400673	1	4.11895373632353e-08	24278010
400756	15	6.17843060448529e-07	24278010
401053	1	4.11895373632353e-08	24278010
401473	42	1.72996056925588e-06	24278010
401614	1	4.11895373632353e-08	24278010
402612	222	9.14407729463823e-06	24278010
