Tax.ID	Frequency	Proportion	Total
394	2	2.50582548043127e-08	79814018
2769	1	1.25291274021563e-08	79814018
2839	4	5.01165096086254e-08	79814018
2850	4	5.01165096086254e-08	79814018
32051	1	1.25291274021563e-08	79814018
35128	3	3.7587382206469e-08	79814018
35688	2	2.50582548043127e-08	79814018
49266	1	1.25291274021563e-08	79814018
52970	5	6.26456370107817e-08	79814018
55529	4	5.01165096086254e-08	79814018
62928	1	1.25291274021563e-08	79814018
72520	1	1.25291274021563e-08	79814018
75379	3	3.7587382206469e-08	79814018
76114	1	1.25291274021563e-08	79814018
78245	4	5.01165096086254e-08	79814018
84588	1	1.25291274021563e-08	79814018
85643	2	2.50582548043127e-08	79814018
96563	4	5.01165096086254e-08	79814018
101510	1	1.25291274021563e-08	79814018
109269	1	1.25291274021563e-08	79814018
110662	2	2.50582548043127e-08	79814018
160619	4	5.01165096086254e-08	79814018
164037	1	1.25291274021563e-08	79814018
176279	5	6.26456370107817e-08	79814018
176280	5	6.26456370107817e-08	79814018
187272	2	2.50582548043127e-08	79814018
187303	1	1.25291274021563e-08	79814018
190485	6	7.51747644129381e-08	79814018
190650	4	5.01165096086254e-08	79814018
204773	1	1.25291274021563e-08	79814018
205921	2	2.50582548043127e-08	79814018
205922	3	3.7587382206469e-08	79814018
207559	1	1.25291274021563e-08	79814018
208435	4	5.01165096086254e-08	79814018
211110	4	5.01165096086254e-08	79814018
211586	1	1.25291274021563e-08	79814018
216591	1	1.25291274021563e-08	79814018
216594	1	1.25291274021563e-08	79814018
216595	7	8.77038918150944e-08	79814018
216596	1	1.25291274021563e-08	79814018
220341	12	1.50349528825876e-07	79814018
224911	1	1.25291274021563e-08	79814018
225937	1	1.25291274021563e-08	79814018
226185	1	1.25291274021563e-08	79814018
226186	1	1.25291274021563e-08	79814018
227882	1	1.25291274021563e-08	79814018
228410	2	2.50582548043127e-08	79814018
232721	65	8.14393281140163e-07	79814018
234621	77	9.64742809966039e-07	79814018
243243	1	1.25291274021563e-08	79814018
243277	2	2.50582548043127e-08	79814018
243365	2	2.50582548043127e-08	79814018
246196	1	1.25291274021563e-08	79814018
246198	1	1.25291274021563e-08	79814018
247156	1	1.25291274021563e-08	79814018
262316	1	1.25291274021563e-08	79814018
262724	5	6.26456370107817e-08	79814018
264198	1	1.25291274021563e-08	79814018
265072	3	3.7587382206469e-08	79814018
266264	4	5.01165096086254e-08	79814018
266265	3	3.7587382206469e-08	79814018
266779	2	2.50582548043127e-08	79814018
266940	1	1.25291274021563e-08	79814018
267608	5	6.26456370107817e-08	79814018
267747	6	7.51747644129381e-08	79814018
269482	1	1.25291274021563e-08	79814018
269800	1	1.25291274021563e-08	79814018
272620	11	1.3782040142372e-07	79814018
272621	61	7.64276771531537e-07	79814018
272622	1	1.25291274021563e-08	79814018
272630	3	3.7587382206469e-08	79814018
272632	1	1.25291274021563e-08	79814018
273119	89	1.11509233879191e-06	79814018
278137	1	1.25291274021563e-08	79814018
278197	1	1.25291274021563e-08	79814018
279238	2	2.50582548043127e-08	79814018
281090	1	1.25291274021563e-08	79814018
285951	1	1.25291274021563e-08	79814018
288000	2	2.50582548043127e-08	79814018
290339	2	2.50582548043127e-08	79814018
290399	4	5.01165096086254e-08	79814018
290400	1	1.25291274021563e-08	79814018
290633	1	1.25291274021563e-08	79814018
292459	1	1.25291274021563e-08	79814018
292564	3	3.7587382206469e-08	79814018
296543	2	2.50582548043127e-08	79814018
296591	3	3.7587382206469e-08	79814018
298654	1	1.25291274021563e-08	79814018
300267	1	1.25291274021563e-08	79814018
300852	6	7.51747644129381e-08	79814018
306537	1	1.25291274021563e-08	79814018
309799	1	1.25291274021563e-08	79814018
311402	1	1.25291274021563e-08	79814018
311403	1	1.25291274021563e-08	79814018
314315	1	1.25291274021563e-08	79814018
314565	5	6.26456370107817e-08	79814018
316055	2	2.50582548043127e-08	79814018
316057	1	1.25291274021563e-08	79814018
316058	2	2.50582548043127e-08	79814018
316278	1	1.25291274021563e-08	79814018
317655	1	1.25291274021563e-08	79814018
318586	1	1.25291274021563e-08	79814018
319224	1	1.25291274021563e-08	79814018
319795	1	1.25291274021563e-08	79814018
320388	1	1.25291274021563e-08	79814018
320389	1	1.25291274021563e-08	79814018
321956	12	1.50349528825876e-07	79814018
321967	4	5.01165096086254e-08	79814018
322710	2	2.50582548043127e-08	79814018
323850	1	1.25291274021563e-08	79814018
324831	4	5.01165096086254e-08	79814018
326425	83	1.03991757437898e-06	79814018
330879	1	1.25291274021563e-08	79814018
331111	3	3.7587382206469e-08	79814018
331112	1	1.25291274021563e-08	79814018
331271	6	7.51747644129381e-08	79814018
331272	6	7.51747644129381e-08	79814018
335284	1	1.25291274021563e-08	79814018
338969	1	1.25291274021563e-08	79814018
339670	10	1.25291274021563e-07	79814018
340099	1	1.25291274021563e-08	79814018
340100	8	1.00233019217251e-07	79814018
342451	1	1.25291274021563e-08	79814018
345073	1	1.25291274021563e-08	79814018
347253	1	1.25291274021563e-08	79814018
350054	1	1.25291274021563e-08	79814018
351348	1	1.25291274021563e-08	79814018
351745	1	1.25291274021563e-08	79814018
357348	2	2.50582548043127e-08	79814018
358220	66	8.26922408542319e-07	79814018
359786	6	7.51747644129381e-08	79814018
360910	2	2.50582548043127e-08	79814018
362663	1	1.25291274021563e-08	79814018
365044	6	7.51747644129381e-08	79814018
365046	9	1.12762146619407e-07	79814018
365659	2	2.50582548043127e-08	79814018
366602	1	1.25291274021563e-08	79814018
367928	2	2.50582548043127e-08	79814018
369723	1	1.25291274021563e-08	79814018
372461	1	1.25291274021563e-08	79814018
373384	2	2.50582548043127e-08	79814018
378806	2	2.50582548043127e-08	79814018
379731	1	1.25291274021563e-08	79814018
381666	2	2.50582548043127e-08	79814018
381754	2	2.50582548043127e-08	79814018
388919	1	1.25291274021563e-08	79814018
390235	2	2.50582548043127e-08	79814018
390333	18	2.25524293238814e-07	79814018
391008	6	7.51747644129381e-08	79814018
391037	1	1.25291274021563e-08	79814018
391735	9	1.12762146619407e-07	79814018
395019	13	1.62878656228033e-07	79814018
395495	14	1.75407783630189e-07	79814018
395960	1	1.25291274021563e-08	79814018
396588	4	5.01165096086254e-08	79814018
397945	12	1.50349528825876e-07	79814018
398527	1	1.25291274021563e-08	79814018
398577	3	3.7587382206469e-08	79814018
398578	24	3.00699057651752e-07	79814018
399726	1	1.25291274021563e-08	79814018
399739	4	5.01165096086254e-08	79814018
399742	1	1.25291274021563e-08	79814018
399804	1	1.25291274021563e-08	79814018
400667	5	6.26456370107817e-08	79814018
400756	6	7.51747644129381e-08	79814018
402626	4	5.01165096086254e-08	79814018
405416	5	6.26456370107817e-08	79814018
405531	1	1.25291274021563e-08	79814018
405534	1	1.25291274021563e-08	79814018
405566	99	1.24038361281348e-06	79814018
405948	1	1.25291274021563e-08	79814018
410289	1	1.25291274021563e-08	79814018
412022	1	1.25291274021563e-08	79814018
412694	1	1.25291274021563e-08	79814018
414684	1	1.25291274021563e-08	79814018
416344	1	1.25291274021563e-08	79814018
416870	1	1.25291274021563e-08	79814018
418127	1	1.25291274021563e-08	79814018
419610	5	6.26456370107817e-08	79814018
419947	1	1.25291274021563e-08	79814018
420246	4	5.01165096086254e-08	79814018
420662	2	2.50582548043127e-08	79814018
426114	1	1.25291274021563e-08	79814018
426117	1	1.25291274021563e-08	79814018
426355	3	3.7587382206469e-08	79814018
426430	2	2.50582548043127e-08	79814018
428406	6	7.51747644129381e-08	79814018
435590	3	3.7587382206469e-08	79814018
435591	1	1.25291274021563e-08	79814018
436717	3	3.7587382206469e-08	79814018
439843	11	1.3782040142372e-07	79814018
440085	4	5.01165096086254e-08	79814018
441620	5	6.26456370107817e-08	79814018
446471	1	1.25291274021563e-08	79814018
448385	1	1.25291274021563e-08	79814018
452637	2	2.50582548043127e-08	79814018
452662	1	1.25291274021563e-08	79814018
454169	11	1.3782040142372e-07	79814018
460265	1	1.25291274021563e-08	79814018
465515	8	1.00233019217251e-07	79814018
471852	2	2.50582548043127e-08	79814018
478801	3	3.7587382206469e-08	79814018
479431	2	2.50582548043127e-08	79814018
479436	1	1.25291274021563e-08	79814018
480119	3	3.7587382206469e-08	79814018
481448	1	1.25291274021563e-08	79814018
481805	2	2.50582548043127e-08	79814018
482957	1	1.25291274021563e-08	79814018
484021	10	1.25291274021563e-07	79814018
491915	4	5.01165096086254e-08	79814018
504474	2	2.50582548043127e-08	79814018
504728	15	1.87936911032345e-07	79814018
504832	2	2.50582548043127e-08	79814018
505682	36	4.51048586477629e-07	79814018
507522	2	2.50582548043127e-08	79814018
509169	6	7.51747644129381e-08	79814018
