Tax.ID	Frequency	Proportion	Total
883	1	8.84224975482652e-08	11309339
1511	2	1.7684499509653e-07	11309339
2771	1	8.84224975482652e-08	11309339
2787	2	1.7684499509653e-07	11309339
2839	9	7.95802477934387e-07	11309339
2850	5	4.42112487741326e-07	11309339
4950	4	3.53689990193061e-07	11309339
5786	2	1.7684499509653e-07	11309339
5932	1	8.84224975482652e-08	11309339
31964	2	1.7684499509653e-07	11309339
33658	1	8.84224975482652e-08	11309339
35128	1	8.84224975482652e-08	11309339
44056	1	8.84224975482652e-08	11309339
44058	1	8.84224975482652e-08	11309339
55529	2	1.7684499509653e-07	11309339
62928	8	7.07379980386122e-07	11309339
69328	8	7.07379980386122e-07	11309339
75379	2	1.7684499509653e-07	11309339
76114	2	1.7684499509653e-07	11309339
76869	5	4.42112487741326e-07	11309339
78245	4	3.53689990193061e-07	11309339
85643	3	2.65267492644796e-07	11309339
94122	2	1.7684499509653e-07	11309339
96563	4	3.53689990193061e-07	11309339
101510	2	1.7684499509653e-07	11309339
109269	1	8.84224975482652e-08	11309339
114615	1	8.84224975482652e-08	11309339
156889	2	1.7684499509653e-07	11309339
158190	1	8.84224975482652e-08	11309339
160488	4	3.53689990193061e-07	11309339
160491	1	8.84224975482652e-08	11309339
160619	9	7.95802477934387e-07	11309339
164756	2	1.7684499509653e-07	11309339
176279	3	2.65267492644796e-07	11309339
176280	2	1.7684499509653e-07	11309339
176299	1	8.84224975482652e-08	11309339
186103	1	8.84224975482652e-08	11309339
188937	1	8.84224975482652e-08	11309339
190650	2	1.7684499509653e-07	11309339
192952	2	1.7684499509653e-07	11309339
193567	1	8.84224975482652e-08	11309339
196162	1	8.84224975482652e-08	11309339
196164	1	8.84224975482652e-08	11309339
198466	1	8.84224975482652e-08	11309339
199310	1	8.84224975482652e-08	11309339
204669	1	8.84224975482652e-08	11309339
204773	10	8.84224975482652e-07	11309339
205913	5	4.42112487741326e-07	11309339
205918	4	3.53689990193061e-07	11309339
205922	16	1.41475996077224e-06	11309339
206672	1	8.84224975482652e-08	11309339
208963	3	2.65267492644796e-07	11309339
208964	3	2.65267492644796e-07	11309339
214684	2	1.7684499509653e-07	11309339
216591	1	8.84224975482652e-08	11309339
216595	90	7.95802477934387e-06	11309339
220341	1	8.84224975482652e-08	11309339
220664	7	6.18957482837856e-07	11309339
223283	4	3.53689990193061e-07	11309339
224911	3	2.65267492644796e-07	11309339
226186	16	1.41475996077224e-06	11309339
227882	1	8.84224975482652e-08	11309339
231023	3	2.65267492644796e-07	11309339
232721	19	1.68002745341704e-06	11309339
234621	101	8.93067225237479e-06	11309339
243159	1	8.84224975482652e-08	11309339
243243	1	8.84224975482652e-08	11309339
243365	1	8.84224975482652e-08	11309339
245014	2	1.7684499509653e-07	11309339
245018	13	1.14949246812745e-06	11309339
247156	1	8.84224975482652e-08	11309339
257310	1	8.84224975482652e-08	11309339
257313	1	8.84224975482652e-08	11309339
