Tax.ID	Frequency	Proportion	Total
394	6	7.51103596514359e-08	79882456
883	1	1.25183932752393e-08	79882456
1511	4	5.00735731009572e-08	79882456
1639	2	2.50367865504786e-08	79882456
2762	3	3.75551798257179e-08	79882456
2769	9	1.12665539477154e-07	79882456
2787	6	7.51103596514359e-08	79882456
2829	12	1.50220719302872e-07	79882456
2839	32	4.00588584807658e-07	79882456
2850	32	4.00588584807658e-07	79882456
2880	3	3.75551798257179e-08	79882456
2898	6	7.51103596514359e-08	79882456
2986	1	1.25183932752393e-08	79882456
3040	2	2.50367865504786e-08	79882456
4770	3	3.75551798257179e-08	79882456
4959	1	1.25183932752393e-08	79882456
5518	2	2.50367865504786e-08	79882456
5661	4	5.00735731009572e-08	79882456
5749	1	1.25183932752393e-08	79882456
5786	8	1.00147146201914e-07	79882456
5823	9	1.12665539477154e-07	79882456
5851	5	6.25919663761965e-08	79882456
5872	1	1.25183932752393e-08	79882456
5901	2	2.50367865504786e-08	79882456
5905	2	2.50367865504786e-08	79882456
5911	5	6.25919663761965e-08	79882456
5932	3	3.75551798257179e-08	79882456
10633	2	2.50367865504786e-08	79882456
10678	2	2.50367865504786e-08	79882456
10760	1	1.25183932752393e-08	79882456
10870	3	3.75551798257179e-08	79882456
31271	15	1.8777589912859e-07	79882456
31535	1	1.25183932752393e-08	79882456
31964	4	5.00735731009572e-08	79882456
35128	48	6.00882877211487e-07	79882456
35688	2	2.50367865504786e-08	79882456
36329	1	1.25183932752393e-08	79882456
36809	6	7.51103596514359e-08	79882456
39717	1	1.25183932752393e-08	79882456
41431	1	1.25183932752393e-08	79882456
44056	2	2.50367865504786e-08	79882456
44058	5	6.25919663761965e-08	79882456
46234	1	1.25183932752393e-08	79882456
47573	1	1.25183932752393e-08	79882456
49266	4	5.00735731009572e-08	79882456
52970	9	1.12665539477154e-07	79882456
55529	11	1.37702326027632e-07	79882456
59922	5	6.25919663761965e-08	79882456
60480	1	1.25183932752393e-08	79882456
60481	21	2.62886258780025e-07	79882456
62928	21	2.62886258780025e-07	79882456
62977	6	7.51103596514359e-08	79882456
63737	1	1.25183932752393e-08	79882456
64471	2	2.50367865504786e-08	79882456
66692	1	1.25183932752393e-08	79882456
69328	8	1.00147146201914e-07	79882456
72520	5	6.25919663761965e-08	79882456
74547	2	2.50367865504786e-08	79882456
75379	24	3.00441438605743e-07	79882456
76114	6	7.51103596514359e-08	79882456
76869	10	1.25183932752393e-07	79882456
78245	9	1.12665539477154e-07	79882456
83406	1	1.25183932752393e-08	79882456
85569	2	2.50367865504786e-08	79882456
85643	36	4.50662157908615e-07	79882456
88149	1	1.25183932752393e-08	79882456
94122	3	3.75551798257179e-08	79882456
96561	2	2.50367865504786e-08	79882456
96563	37	4.63180551183854e-07	79882456
99598	1	1.25183932752393e-08	79882456
100226	4	5.00735731009572e-08	79882456
101510	25	3.12959831880983e-07	79882456
103690	4	5.00735731009572e-08	79882456
105559	2	2.50367865504786e-08	79882456
106370	1	1.25183932752393e-08	79882456
109269	3	3.75551798257179e-08	79882456
110662	1	1.25183932752393e-08	79882456
114615	21	2.62886258780025e-07	79882456
120807	3	3.75551798257179e-08	79882456
126793	2	2.50367865504786e-08	79882456
134676	5	6.25919663761965e-08	79882456
136089	1	1.25183932752393e-08	79882456
137722	9	1.12665539477154e-07	79882456
145522	1	1.25183932752393e-08	79882456
146891	1	1.25183932752393e-08	79882456
151537	1	1.25183932752393e-08	79882456
153948	1	1.25183932752393e-08	79882456
155864	1	1.25183932752393e-08	79882456
156889	3	3.75551798257179e-08	79882456
158878	4	5.00735731009572e-08	79882456
159087	9	1.12665539477154e-07	79882456
160488	8	1.00147146201914e-07	79882456
160492	3	3.75551798257179e-08	79882456
160619	32	4.00588584807658e-07	79882456
164037	8	1.00147146201914e-07	79882456
164756	16	2.00294292403829e-07	79882456
164757	3	3.75551798257179e-08	79882456
167542	2	2.50367865504786e-08	79882456
171101	6	7.51103596514359e-08	79882456
176279	65	8.13695562890555e-07	79882456
176280	61	7.63621989789598e-07	79882456
176299	5	6.25919663761965e-08	79882456
179408	2	2.50367865504786e-08	79882456
187272	14	1.7525750585335e-07	79882456
187303	6	7.51103596514359e-08	79882456
189918	6	7.51103596514359e-08	79882456
190304	2	2.50367865504786e-08	79882456
190485	51	6.38438057037205e-07	79882456
190486	12	1.50220719302872e-07	79882456
190650	27	3.37996618431461e-07	79882456
192952	2	2.50367865504786e-08	79882456
194439	4	5.00735731009572e-08	79882456
195102	2	2.50367865504786e-08	79882456
195103	30	3.75551798257179e-07	79882456
196162	15	1.8777589912859e-07	79882456
196164	6	7.51103596514359e-08	79882456
