Tax.ID	Frequency	Proportion	Total
394	17	3.24417098330651e-07	52401677
882	3	5.72500761759972e-08	52401677
883	4	7.63334349013296e-08	52401677
1148	3	5.72500761759972e-08	52401677
1311	31	5.91584120485304e-07	52401677
1639	71	1.3549184694986e-06	52401677
2762	15	2.86250380879986e-07	52401677
2769	12	2.29000304703989e-07	52401677
2771	5	9.5416793626662e-08	52401677
2787	23	4.38917250682645e-07	52401677
2829	9	1.71750228527992e-07	52401677
2839	81	1.54575205675192e-06	52401677
2850	95	1.81291907890658e-06	52401677
2898	8	1.52666869802659e-07	52401677
2903	3	5.72500761759972e-08	52401677
3040	7	1.33583511077327e-07	52401677
4770	10	1.90833587253324e-07	52401677
4950	21	4.0075053323198e-07	52401677
4959	3	5.72500761759972e-08	52401677
5061	3	5.72500761759972e-08	52401677
5145	6	1.14500152351994e-07	52401677
5518	43	8.20584425189293e-07	52401677
5661	10	1.90833587253324e-07	52401677
5749	1	1.90833587253324e-08	52401677
5755	1	1.90833587253324e-08	52401677
5762	5	9.5416793626662e-08	52401677
5763	1	1.90833587253324e-08	52401677
5786	18	3.43500457055983e-07	52401677
5851	45	8.58751142639958e-07	52401677
5872	3	5.72500761759972e-08	52401677
5901	3	5.72500761759972e-08	52401677
5905	2	3.81667174506648e-08	52401677
5907	4	7.63334349013296e-08	52401677
5908	5	9.5416793626662e-08	52401677
5911	50	9.5416793626662e-07	52401677
5932	39	7.44250990287963e-07	52401677
10359	2	3.81667174506648e-08	52401677
10376	1	1.90833587253324e-08	52401677
10693	1	1.90833587253324e-08	52401677
10870	1	1.90833587253324e-08	52401677
12509	1	1.90833587253324e-08	52401677
13035	1	1.90833587253324e-08	52401677
28173	4	7.63334349013296e-08	52401677
31271	7	1.33583511077327e-07	52401677
31964	41	7.82417707738628e-07	52401677
32049	3	5.72500761759972e-08	52401677
32051	1	1.90833587253324e-08	52401677
33658	9	1.71750228527992e-07	52401677
35128	88	1.67933556782925e-06	52401677
35688	1	1.90833587253324e-08	52401677
