Tax.ID	Frequency	Proportion	Total
883	1	2.09118066303643e-08	47819876
2762	1	2.09118066303643e-08	47819876
4950	2	4.18236132607287e-08	47819876
5145	1	2.09118066303643e-08	47819876
5518	3	6.2735419891093e-08	47819876
5762	1	2.09118066303643e-08	47819876
5786	1	2.09118066303643e-08	47819876
5833	1	2.09118066303643e-08	47819876
5854	1	2.09118066303643e-08	47819876
5911	2	4.18236132607287e-08	47819876
5932	3	6.2735419891093e-08	47819876
10760	1	2.09118066303643e-08	47819876
31271	4	8.36472265214573e-08	47819876
35128	9	1.88206259673279e-07	47819876
46015	1	2.09118066303643e-08	47819876
59748	1	2.09118066303643e-08	47819876
62928	3	6.2735419891093e-08	47819876
65071	1	2.09118066303643e-08	47819876
67593	1	2.09118066303643e-08	47819876
69328	1	2.09118066303643e-08	47819876
75379	5	1.04559033151822e-07	47819876
76114	2	4.18236132607287e-08	47819876
76869	3	6.2735419891093e-08	47819876
78245	4	8.36472265214573e-08	47819876
83406	2	4.18236132607287e-08	47819876
85643	1	2.09118066303643e-08	47819876
94122	2	4.18236132607287e-08	47819876
96563	2	4.18236132607287e-08	47819876
99287	1	2.09118066303643e-08	47819876
101510	11	2.30029872934008e-07	47819876
108098	5	1.04559033151822e-07	47819876
114615	3	6.2735419891093e-08	47819876
134676	1	2.09118066303643e-08	47819876
137722	2	4.18236132607287e-08	47819876
150340	7	1.4638264641255e-07	47819876
159087	3	6.2735419891093e-08	47819876
160488	1	2.09118066303643e-08	47819876
160492	1	2.09118066303643e-08	47819876
160619	1	2.09118066303643e-08	47819876
164328	1	2.09118066303643e-08	47819876
164756	1	2.09118066303643e-08	47819876
171101	1	2.09118066303643e-08	47819876
176279	7	1.4638264641255e-07	47819876
176280	7	1.4638264641255e-07	47819876
187272	3	6.2735419891093e-08	47819876
187303	1	2.09118066303643e-08	47819876
189918	1	2.09118066303643e-08	47819876
190485	4	8.36472265214573e-08	47819876
190486	2	4.18236132607287e-08	47819876
190650	2	4.18236132607287e-08	47819876
195103	1	2.09118066303643e-08	47819876
196162	3	6.2735419891093e-08	47819876
196164	1	2.09118066303643e-08	47819876
198215	1	2.09118066303643e-08	47819876
198628	1	2.09118066303643e-08	47819876
203120	1	2.09118066303643e-08	47819876
203275	1	2.09118066303643e-08	47819876
204773	13	2.71853486194736e-07	47819876
205913	1	2.09118066303643e-08	47819876
205922	4	8.36472265214573e-08	47819876
208435	18	3.76412519346558e-07	47819876
208963	21	4.39147939237651e-07	47819876
208964	24	5.01883359128744e-07	47819876
211110	12	2.50941679564372e-07	47819876
214684	1	2.09118066303643e-08	47819876
216591	11	2.30029872934008e-07	47819876
216595	25	5.22795165759108e-07	47819876
216596	3	6.2735419891093e-08	47819876
216599	1	2.09118066303643e-08	47819876
220341	131	2.73944666857773e-06	47819876
220664	1	2.09118066303643e-08	47819876
223926	1	2.09118066303643e-08	47819876
224308	1	2.09118066303643e-08	47819876
224911	2	4.18236132607287e-08	47819876
224914	1	2.09118066303643e-08	47819876
227321	1	2.09118066303643e-08	47819876
229533	1	2.09118066303643e-08	47819876
231023	4	8.36472265214573e-08	47819876
232721	123	2.57215221553481e-06	47819876
234267	1	2.09118066303643e-08	47819876
234621	236	4.93518636476598e-06	47819876
243243	1	2.09118066303643e-08	47819876
243277	1	2.09118066303643e-08	47819876
243365	1	2.09118066303643e-08	47819876
245014	4	8.36472265214573e-08	47819876
246197	2	4.18236132607287e-08	47819876
247156	2	4.18236132607287e-08	47819876
251221	1	2.09118066303643e-08	47819876
257310	2	4.18236132607287e-08	47819876
257311	2	4.18236132607287e-08	47819876
257313	1	2.09118066303643e-08	47819876
258594	3	6.2735419891093e-08	47819876
261292	2	4.18236132607287e-08	47819876
262316	1	2.09118066303643e-08	47819876
262724	1	2.09118066303643e-08	47819876
264198	9	1.88206259673279e-07	47819876
264199	1	2.09118066303643e-08	47819876
264730	3	6.2735419891093e-08	47819876
265072	2	4.18236132607287e-08	47819876
266264	9	1.88206259673279e-07	47819876
266265	1	2.09118066303643e-08	47819876
266779	5	1.04559033151822e-07	47819876
266940	1	2.09118066303643e-08	47819876
267608	6	1.25470839782186e-07	47819876
267747	4	8.36472265214573e-08	47819876
269482	146	3.05312376803319e-06	47819876
269800	1	2.09118066303643e-08	47819876
271848	2	4.18236132607287e-08	47819876
272563	3	6.2735419891093e-08	47819876
272568	1	2.09118066303643e-08	47819876
272620	2	4.18236132607287e-08	47819876
272622	1	2.09118066303643e-08	47819876
272623	1	2.09118066303643e-08	47819876
272630	6	1.25470839782186e-07	47819876
273133	2	4.18236132607287e-08	47819876
278137	2	4.18236132607287e-08	47819876
278197	1	2.09118066303643e-08	47819876
279238	4	8.36472265214573e-08	47819876
279808	4	8.36472265214573e-08	47819876
280463	8	1.67294453042915e-07	47819876
284592	2	4.18236132607287e-08	47819876
284593	1	2.09118066303643e-08	47819876
288000	3	6.2735419891093e-08	47819876
288705	2	4.18236132607287e-08	47819876
289380	1	2.09118066303643e-08	47819876
290339	1	2.09118066303643e-08	47819876
290340	14	2.92765292825101e-07	47819876
290398	1	2.09118066303643e-08	47819876
290399	9	1.88206259673279e-07	47819876
292415	2	4.18236132607287e-08	47819876
292563	3	6.2735419891093e-08	47819876
292564	1	2.09118066303643e-08	47819876
296543	6	1.25470839782186e-07	47819876
296591	8	1.67294453042915e-07	47819876
298653	1	2.09118066303643e-08	47819876
298654	1	2.09118066303643e-08	47819876
300852	2	4.18236132607287e-08	47819876
306537	1	2.09118066303643e-08	47819876
312153	3	6.2735419891093e-08	47819876
313595	1	2.09118066303643e-08	47819876
313598	3	6.2735419891093e-08	47819876
314225	1	2.09118066303643e-08	47819876
314260	1	2.09118066303643e-08	47819876
314565	6	1.25470839782186e-07	47819876
316055	1	2.09118066303643e-08	47819876
316058	2	4.18236132607287e-08	47819876
316273	2	4.18236132607287e-08	47819876
316274	1	2.09118066303643e-08	47819876
316385	12	2.50941679564372e-07	47819876
317025	1	2.09118066303643e-08	47819876
317655	3	6.2735419891093e-08	47819876
318167	5	1.04559033151822e-07	47819876
318586	1	2.09118066303643e-08	47819876
320388	3	6.2735419891093e-08	47819876
321967	3	6.2735419891093e-08	47819876
322104	4	8.36472265214573e-08	47819876
322159	1	2.09118066303643e-08	47819876
322710	4	8.36472265214573e-08	47819876
323097	2	4.18236132607287e-08	47819876
323098	2	4.18236132607287e-08	47819876
324831	3	6.2735419891093e-08	47819876
326298	1	2.09118066303643e-08	47819876
326424	1	2.09118066303643e-08	47819876
331111	14	2.92765292825101e-07	47819876
331112	10	2.09118066303643e-07	47819876
331271	29	6.06442392280566e-07	47819876
331272	7	1.4638264641255e-07	47819876
334390	1	2.09118066303643e-08	47819876
334413	1	2.09118066303643e-08	47819876
335283	4	8.36472265214573e-08	47819876
335284	1	2.09118066303643e-08	47819876
335659	6	1.25470839782186e-07	47819876
337191	1	2.09118066303643e-08	47819876
338187	141	2.94856473488137e-06	47819876
338963	2	4.18236132607287e-08	47819876
338969	3	6.2735419891093e-08	47819876
339670	24	5.01883359128744e-07	47819876
340100	12	2.50941679564372e-07	47819876
340322	1	2.09118066303643e-08	47819876
344609	3	6.2735419891093e-08	47819876
345073	1	2.09118066303643e-08	47819876
347253	2	4.18236132607287e-08	47819876
347834	2	4.18236132607287e-08	47819876
349101	1	2.09118066303643e-08	47819876
349102	1	2.09118066303643e-08	47819876
349124	2	4.18236132607287e-08	47819876
349161	1	2.09118066303643e-08	47819876
350054	1	2.09118066303643e-08	47819876
351746	1	2.09118066303643e-08	47819876
353153	1	2.09118066303643e-08	47819876
357348	2	4.18236132607287e-08	47819876
358220	76	1.58929730390769e-06	47819876
359786	1	2.09118066303643e-08	47819876
360095	2	4.18236132607287e-08	47819876
362663	5	1.04559033151822e-07	47819876
362948	2	4.18236132607287e-08	47819876
365044	9	1.88206259673279e-07	47819876
365046	10	2.09118066303643e-07	47819876
365659	3	6.2735419891093e-08	47819876
366602	1	2.09118066303643e-08	47819876
367737	1	2.09118066303643e-08	47819876
367775	6	1.25470839782186e-07	47819876
367928	1	2.09118066303643e-08	47819876
369723	1	2.09118066303643e-08	47819876
373153	1	2.09118066303643e-08	47819876
373384	20	4.18236132607287e-07	47819876
375286	6	1.25470839782186e-07	47819876
