Tax.ID	Frequency	Proportion	Total
1148	1	4.52094036282897e-08	22119292
2839	4	1.80837614513159e-07	22119292
2850	4	1.80837614513159e-07	22119292
5749	2	9.04188072565795e-08	22119292
5901	2	9.04188072565795e-08	22119292
5907	2	9.04188072565795e-08	22119292
5911	6	2.71256421769738e-07	22119292
5932	9	4.06884632654608e-07	22119292
31537	1	4.52094036282897e-08	22119292
35128	5	2.26047018141449e-07	22119292
36809	2	9.04188072565795e-08	22119292
42746	2	9.04188072565795e-08	22119292
43925	2	9.04188072565795e-08	22119292
44058	1	4.52094036282897e-08	22119292
52970	4	1.80837614513159e-07	22119292
55529	4	1.80837614513159e-07	22119292
59922	1	4.52094036282897e-08	22119292
62928	5	2.26047018141449e-07	22119292
62977	1	4.52094036282897e-08	22119292
63186	2	9.04188072565795e-08	22119292
67593	1	4.52094036282897e-08	22119292
72520	4	1.80837614513159e-07	22119292
73025	1	4.52094036282897e-08	22119292
74557	1	4.52094036282897e-08	22119292
76114	1	4.52094036282897e-08	22119292
78245	1	4.52094036282897e-08	22119292
94122	1	4.52094036282897e-08	22119292
101510	1	4.52094036282897e-08	22119292
114615	3	1.35628210884869e-07	22119292
120807	2	9.04188072565795e-08	22119292
122587	3	1.35628210884869e-07	22119292
129356	1	4.52094036282897e-08	22119292
134676	1	4.52094036282897e-08	22119292
137071	1	4.52094036282897e-08	22119292
137722	1	4.52094036282897e-08	22119292
145522	1	4.52094036282897e-08	22119292
160619	2	9.04188072565795e-08	22119292
171101	4	1.80837614513159e-07	22119292
176279	24	1.08502568707895e-06	22119292
176280	26	1.17544449433553e-06	22119292
179408	9	4.06884632654608e-07	22119292
190485	5	2.26047018141449e-07	22119292
196164	1	4.52094036282897e-08	22119292
204773	4	1.80837614513159e-07	22119292
205918	1	4.52094036282897e-08	22119292
205922	3	1.35628210884869e-07	22119292
208963	2	9.04188072565795e-08	22119292
214684	2	9.04188072565795e-08	22119292
216432	1	4.52094036282897e-08	22119292
216594	1	4.52094036282897e-08	22119292
216595	14	6.32931650796056e-07	22119292
220341	1185	5.35731432995233e-05	22119292
220664	1	4.52094036282897e-08	22119292
221988	1	4.52094036282897e-08	22119292
223283	1	4.52094036282897e-08	22119292
224911	4	1.80837614513159e-07	22119292
226185	5	2.26047018141449e-07	22119292
227086	1	4.52094036282897e-08	22119292
231023	1	4.52094036282897e-08	22119292
232721	33	1.49191031973356e-06	22119292
234267	2	9.04188072565795e-08	22119292
234621	41	1.85358554875988e-06	22119292
240015	1	4.52094036282897e-08	22119292
242231	2	9.04188072565795e-08	22119292
243230	1	4.52094036282897e-08	22119292
243233	1	4.52094036282897e-08	22119292
243243	2	9.04188072565795e-08	22119292
243365	1	4.52094036282897e-08	22119292
246196	1	4.52094036282897e-08	22119292
246197	1	4.52094036282897e-08	22119292
246200	2	9.04188072565795e-08	22119292
257310	1	4.52094036282897e-08	22119292
257313	1	4.52094036282897e-08	22119292
258594	3	1.35628210884869e-07	22119292
261292	2	9.04188072565795e-08	22119292
262316	1	4.52094036282897e-08	22119292
264198	1	4.52094036282897e-08	22119292
264199	5	2.26047018141449e-07	22119292
264730	2	9.04188072565795e-08	22119292
265072	1	4.52094036282897e-08	22119292
266264	1	4.52094036282897e-08	22119292
266265	1	4.52094036282897e-08	22119292
266835	1	4.52094036282897e-08	22119292
266940	2	9.04188072565795e-08	22119292
267608	1	4.52094036282897e-08	22119292
267747	18	8.13769265309215e-07	22119292
269482	3	1.35628210884869e-07	22119292
269797	1	4.52094036282897e-08	22119292
269798	6	2.71256421769738e-07	22119292
272620	2	9.04188072565795e-08	22119292
272621	4	1.80837614513159e-07	22119292
272622	131	5.92243187530596e-06	22119292
272623	14	6.32931650796056e-07	22119292
272626	1	4.52094036282897e-08	22119292
272630	12	5.42512843539477e-07	22119292
272631	1	4.52094036282897e-08	22119292
272831	5	2.26047018141449e-07	22119292
272942	4	1.80837614513159e-07	22119292
279238	2	9.04188072565795e-08	22119292
279808	1	4.52094036282897e-08	22119292
281310	1	4.52094036282897e-08	22119292
284812	1	4.52094036282897e-08	22119292
288000	2	9.04188072565795e-08	22119292
288705	2	9.04188072565795e-08	22119292
290338	1	4.52094036282897e-08	22119292
290398	1	4.52094036282897e-08	22119292
290399	7	3.16465825398028e-07	22119292
291331	1	4.52094036282897e-08	22119292
292564	3	1.35628210884869e-07	22119292
296543	3	1.35628210884869e-07	22119292
296591	8	3.61675229026318e-07	22119292
299768	1	4.52094036282897e-08	22119292
300852	1	4.52094036282897e-08	22119292
311403	1	4.52094036282897e-08	22119292
312153	17	7.68559861680925e-07	22119292
314225	2	9.04188072565795e-08	22119292
314565	6	2.71256421769738e-07	22119292
316057	1	4.52094036282897e-08	22119292
316058	1	4.52094036282897e-08	22119292
316273	1	4.52094036282897e-08	22119292
316278	1	4.52094036282897e-08	22119292
316385	1	4.52094036282897e-08	22119292
317655	2	9.04188072565795e-08	22119292
318167	1	4.52094036282897e-08	22119292
318586	7	3.16465825398028e-07	22119292
319224	1	4.52094036282897e-08	22119292
319795	1	4.52094036282897e-08	22119292
321332	2	9.04188072565795e-08	22119292
321967	2	9.04188072565795e-08	22119292
322159	19	8.58978668937505e-07	22119292
324831	1	4.52094036282897e-08	22119292
326424	1	4.52094036282897e-08	22119292
326425	22	9.94606879822374e-07	22119292
326442	1	4.52094036282897e-08	22119292
331112	1	4.52094036282897e-08	22119292
331271	1	4.52094036282897e-08	22119292
331272	1	4.52094036282897e-08	22119292
334390	1	4.52094036282897e-08	22119292
334413	1	4.52094036282897e-08	22119292
335283	4	1.80837614513159e-07	22119292
335659	4	1.80837614513159e-07	22119292
337191	2	9.04188072565795e-08	22119292
338969	4	1.80837614513159e-07	22119292
339670	3	1.35628210884869e-07	22119292
340054	1	4.52094036282897e-08	22119292
340100	7	3.16465825398028e-07	22119292
342109	1	4.52094036282897e-08	22119292
345219	2	9.04188072565795e-08	22119292
347253	2	9.04188072565795e-08	22119292
349101	3	1.35628210884869e-07	22119292
349102	2	9.04188072565795e-08	22119292
349163	2	9.04188072565795e-08	22119292
349519	1	4.52094036282897e-08	22119292
349520	1	4.52094036282897e-08	22119292
350054	1	4.52094036282897e-08	22119292
350058	3	1.35628210884869e-07	22119292
351745	1	4.52094036282897e-08	22119292
353153	4	1.80837614513159e-07	22119292
355278	1	4.52094036282897e-08	22119292
358220	44	1.98921375964475e-06	22119292
359786	17	7.68559861680925e-07	22119292
360094	1	4.52094036282897e-08	22119292
360102	2	9.04188072565795e-08	22119292
360910	1	4.52094036282897e-08	22119292
360911	1	4.52094036282897e-08	22119292
361072	1	4.52094036282897e-08	22119292
362242	1	4.52094036282897e-08	22119292
362663	2	9.04188072565795e-08	22119292
365044	17	7.68559861680925e-07	22119292
365046	7	3.16465825398028e-07	22119292
365659	7	3.16465825398028e-07	22119292
366602	1	4.52094036282897e-08	22119292
367775	2	9.04188072565795e-08	22119292
373153	5	2.26047018141449e-07	22119292
373384	7	3.16465825398028e-07	22119292
374930	2	9.04188072565795e-08	22119292
374931	2	9.04188072565795e-08	22119292
376686	67	3.02903004309541e-06	22119292
377628	2	9.04188072565795e-08	22119292
378753	2	9.04188072565795e-08	22119292
379731	3	1.35628210884869e-07	22119292
380358	1	4.52094036282897e-08	22119292
380703	3	1.35628210884869e-07	22119292
381666	4	1.80837614513159e-07	22119292
384676	2	9.04188072565795e-08	22119292
386656	2	9.04188072565795e-08	22119292
388919	6	2.71256421769738e-07	22119292
390333	3	1.35628210884869e-07	22119292
391008	14	6.32931650796056e-07	22119292
391037	1	4.52094036282897e-08	22119292
391616	1	4.52094036282897e-08	22119292
391735	5	2.26047018141449e-07	22119292
392499	2	9.04188072565795e-08	22119292
393305	6	2.71256421769738e-07	22119292
395019	3	1.35628210884869e-07	22119292
395495	6	2.71256421769738e-07	22119292
395960	1	4.52094036282897e-08	22119292
395965	1	4.52094036282897e-08	22119292
396513	1	4.52094036282897e-08	22119292
397945	13	5.87722247167766e-07	22119292
398527	1	4.52094036282897e-08	22119292
398577	1	4.52094036282897e-08	22119292
398578	16	7.23350458052636e-07	22119292
398580	1	4.52094036282897e-08	22119292
399739	2	9.04188072565795e-08	22119292
399781	1	4.52094036282897e-08	22119292
399804	1	4.52094036282897e-08	22119292
400667	5	2.26047018141449e-07	22119292
400756	5	2.26047018141449e-07	22119292
401053	1	4.52094036282897e-08	22119292
402612	50	2.26047018141449e-06	22119292
402626	2	9.04188072565795e-08	22119292
403677	4	1.80837614513159e-07	22119292
404589	2	9.04188072565795e-08	22119292
405416	3	1.35628210884869e-07	22119292
405566	40	1.80837614513159e-06	22119292
405948	1	4.52094036282897e-08	22119292
405955	2	9.04188072565795e-08	22119292
406425	1	4.52094036282897e-08	22119292
409438	1	4.52094036282897e-08	22119292
410289	1	4.52094036282897e-08	22119292
411154	10	4.52094036282897e-07	22119292
413997	1	4.52094036282897e-08	22119292
416870	62	2.80298302495396e-06	22119292
418127	1	4.52094036282897e-08	22119292
419610	6	2.71256421769738e-07	22119292
420662	3	1.35628210884869e-07	22119292
423368	1	4.52094036282897e-08	22119292
423536	4	1.80837614513159e-07	22119292
424182	1	4.52094036282897e-08	22119292
426117	3	1.35628210884869e-07	22119292
