Tax.ID	Frequency	Proportion	Total
394	2	1.99790499682033e-07	10010486
883	1	9.98952498410167e-08	10010486
2839	4	3.99580999364067e-07	10010486
2850	5	4.99476249205084e-07	10010486
35128	2	1.99790499682033e-07	10010486
60480	1	9.98952498410167e-08	10010486
62928	2	1.99790499682033e-07	10010486
82654	1	9.98952498410167e-08	10010486
85643	1	9.98952498410167e-08	10010486
94122	1	9.98952498410167e-08	10010486
96561	1	9.98952498410167e-08	10010486
96563	1	9.98952498410167e-08	10010486
114615	1	9.98952498410167e-08	10010486
150340	1	9.98952498410167e-08	10010486
158189	1	9.98952498410167e-08	10010486
164756	3	2.9968574952305e-07	10010486
189918	2	1.99790499682033e-07	10010486
205918	2	1.99790499682033e-07	10010486
205922	1	9.98952498410167e-08	10010486
208963	3	2.9968574952305e-07	10010486
208964	1	9.98952498410167e-08	10010486
216591	2	1.99790499682033e-07	10010486
216595	6	5.993714990461e-07	10010486
216596	2	1.99790499682033e-07	10010486
218491	1	9.98952498410167e-08	10010486
220341	17	1.69821924729728e-06	10010486
223926	1	9.98952498410167e-08	10010486
227882	1	9.98952498410167e-08	10010486
228405	1	9.98952498410167e-08	10010486
232721	12	1.1987429980922e-06	10010486
234267	1	9.98952498410167e-08	10010486
234621	41	4.09570524348168e-06	10010486
243365	1	9.98952498410167e-08	10010486
245018	1	9.98952498410167e-08	10010486
246200	1	9.98952498410167e-08	10010486
257310	1	9.98952498410167e-08	10010486
257311	1	9.98952498410167e-08	10010486
257313	1	9.98952498410167e-08	10010486
264198	2	1.99790499682033e-07	10010486
264730	1	9.98952498410167e-08	10010486
266264	4	3.99580999364067e-07	10010486
266834	1	9.98952498410167e-08	10010486
267608	2	1.99790499682033e-07	10010486
267747	1	9.98952498410167e-08	10010486
269482	1	9.98952498410167e-08	10010486
279010	2	1.99790499682033e-07	10010486
281090	1	9.98952498410167e-08	10010486
288000	2	1.99790499682033e-07	10010486
290340	1	9.98952498410167e-08	10010486
292415	1	9.98952498410167e-08	10010486
296591	3	2.9968574952305e-07	10010486
311403	2	1.99790499682033e-07	10010486
314225	1	9.98952498410167e-08	10010486
316055	2	1.99790499682033e-07	10010486
316058	1	9.98952498410167e-08	10010486
316273	2	1.99790499682033e-07	10010486
316385	2	1.99790499682033e-07	10010486
317655	1	9.98952498410167e-08	10010486
319224	1	9.98952498410167e-08	10010486
319795	1	9.98952498410167e-08	10010486
320373	1	9.98952498410167e-08	10010486
320388	1	9.98952498410167e-08	10010486
324925	1	9.98952498410167e-08	10010486
325240	1	9.98952498410167e-08	10010486
331111	1	9.98952498410167e-08	10010486
331112	1	9.98952498410167e-08	10010486
331271	4	3.99580999364067e-07	10010486
335659	1	9.98952498410167e-08	10010486
337191	1	9.98952498410167e-08	10010486
338187	12	1.1987429980922e-06	10010486
338969	3	2.9968574952305e-07	10010486
339670	3	2.9968574952305e-07	10010486
340100	3	2.9968574952305e-07	10010486
340322	4	3.99580999364067e-07	10010486
345219	1	9.98952498410167e-08	10010486
350054	1	9.98952498410167e-08	10010486
350058	1	9.98952498410167e-08	10010486
351745	1	9.98952498410167e-08	10010486
351746	1	9.98952498410167e-08	10010486
358220	20	1.99790499682033e-06	10010486
360094	1	9.98952498410167e-08	10010486
360910	2	1.99790499682033e-07	10010486
362663	2	1.99790499682033e-07	10010486
365044	6	5.993714990461e-07	10010486
365046	4	3.99580999364067e-07	10010486
367928	1	9.98952498410167e-08	10010486
373384	3	2.9968574952305e-07	10010486
375286	1	9.98952498410167e-08	10010486
379731	1	9.98952498410167e-08	10010486
381666	3	2.9968574952305e-07	10010486
384676	3	2.9968574952305e-07	10010486
391735	9	8.9905724856915e-07	10010486
392499	3	2.9968574952305e-07	10010486
395019	3	2.9968574952305e-07	10010486
395495	3	2.9968574952305e-07	10010486
396588	1	9.98952498410167e-08	10010486
397945	5	4.99476249205084e-07	10010486
398527	1	9.98952498410167e-08	10010486
398578	11	1.09884774825118e-06	10010486
399739	1	9.98952498410167e-08	10010486
399804	1	9.98952498410167e-08	10010486
400756	1	9.98952498410167e-08	10010486
401473	1	9.98952498410167e-08	10010486
402626	2	1.99790499682033e-07	10010486
402881	1	9.98952498410167e-08	10010486
402882	1	9.98952498410167e-08	10010486
405948	1	9.98952498410167e-08	10010486
405955	1	9.98952498410167e-08	10010486
412022	1	9.98952498410167e-08	10010486
419610	1	9.98952498410167e-08	10010486
420662	2	1.99790499682033e-07	10010486
426114	1	9.98952498410167e-08	10010486
426355	3	2.9968574952305e-07	10010486
428406	1	9.98952498410167e-08	10010486
431895	2	1.99790499682033e-07	10010486
435590	2	1.99790499682033e-07	10010486
439843	17	1.69821924729728e-06	10010486
439855	1	9.98952498410167e-08	10010486
441620	1	9.98952498410167e-08	10010486
443144	1	9.98952498410167e-08	10010486
443906	2	1.99790499682033e-07	10010486
446468	1	9.98952498410167e-08	10010486
450851	1	9.98952498410167e-08	10010486
452652	1	9.98952498410167e-08	10010486
452662	1	9.98952498410167e-08	10010486
452863	2	1.99790499682033e-07	10010486
454169	17	1.69821924729728e-06	10010486
457425	1	9.98952498410167e-08	10010486
460265	3	2.9968574952305e-07	10010486
465515	1	9.98952498410167e-08	10010486
477641	1	9.98952498410167e-08	10010486
478801	1	9.98952498410167e-08	10010486
479435	1	9.98952498410167e-08	10010486
481805	5	4.99476249205084e-07	10010486
482957	1	9.98952498410167e-08	10010486
491915	1	9.98952498410167e-08	10010486
509169	1	9.98952498410167e-08	10010486
522373	2	1.99790499682033e-07	10010486
526226	2	1.99790499682033e-07	10010486
535289	5	4.99476249205084e-07	10010486
536056	1	9.98952498410167e-08	10010486
543728	5	4.99476249205084e-07	10010486
543891	1	9.98952498410167e-08	10010486
553199	8	7.99161998728134e-07	10010486
557722	1	9.98952498410167e-08	10010486
559292	11	1.09884774825118e-06	10010486
561230	1	9.98952498410167e-08	10010486
568707	1	9.98952498410167e-08	10010486
585056	1	9.98952498410167e-08	10010486
585057	1	9.98952498410167e-08	10010486
585396	17	1.69821924729728e-06	10010486
590998	1	9.98952498410167e-08	10010486
595528	3	2.9968574952305e-07	10010486
595537	7	6.99266748887117e-07	10010486
596153	7	6.99266748887117e-07	10010486
596154	1	9.98952498410167e-08	10010486
626418	1	9.98952498410167e-08	10010486
637379	2	1.99790499682033e-07	10010486
640081	3	2.9968574952305e-07	10010486
640512	1	9.98952498410167e-08	10010486
643561	2	1.99790499682033e-07	10010486
644283	1	9.98952498410167e-08	10010486
644801	1	9.98952498410167e-08	10010486
649831	3	2.9968574952305e-07	10010486
652103	2	1.99790499682033e-07	10010486
657315	1	9.98952498410167e-08	10010486
657317	1	9.98952498410167e-08	10010486
657319	1	9.98952498410167e-08	10010486
657321	1	9.98952498410167e-08	10010486
657323	1	9.98952498410167e-08	10010486
666685	1	9.98952498410167e-08	10010486
675635	1	9.98952498410167e-08	10010486
688245	2	1.99790499682033e-07	10010486
702113	1	9.98952498410167e-08	10010486
710696	1	9.98952498410167e-08	10010486
713604	1	9.98952498410167e-08	10010486
717961	1	9.98952498410167e-08	10010486
718252	1	9.98952498410167e-08	10010486
718255	1	9.98952498410167e-08	10010486
741091	1	9.98952498410167e-08	10010486
742013	3	2.9968574952305e-07	10010486
743525	4	3.99580999364067e-07	10010486
743718	1	9.98952498410167e-08	10010486
743720	1	9.98952498410167e-08	10010486
743721	1	9.98952498410167e-08	10010486
745277	1	9.98952498410167e-08	10010486
745310	1	9.98952498410167e-08	10010486
748280	1	9.98952498410167e-08	10010486
749414	1	9.98952498410167e-08	10010486
749927	1	9.98952498410167e-08	10010486
757424	1	9.98952498410167e-08	10010486
762376	2	1.99790499682033e-07	10010486
762633	1	9.98952498410167e-08	10010486
859655	1	9.98952498410167e-08	10010486
861208	1	9.98952498410167e-08	10010486
861360	2	1.99790499682033e-07	10010486
866768	1	9.98952498410167e-08	10010486
868597	1	9.98952498410167e-08	10010486
905079	2	1.99790499682033e-07	10010486
931281	1	9.98952498410167e-08	10010486
944546	1	9.98952498410167e-08	10010486
977880	2	1.99790499682033e-07	10010486
979556	1	9.98952498410167e-08	10010486
983917	2	1.99790499682033e-07	10010486
994484	3	2.9968574952305e-07	10010486
999541	1	9.98952498410167e-08	10010486
1005048	4	3.99580999364067e-07	10010486
1007105	1	9.98952498410167e-08	10010486
1009846	2	1.99790499682033e-07	10010486
1017264	1	9.98952498410167e-08	10010486
1031709	1	9.98952498410167e-08	10010486
1032480	1	9.98952498410167e-08	10010486
1034807	1	9.98952498410167e-08	10010486
1037911	4	3.99580999364067e-07	10010486
1042878	2	1.99790499682033e-07	10010486
